time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z,drone3_tau_x,drone3_tau_y,drone3_tau_z,drone3_f_x,drone3_f_y,drone3_f_z,drone4_tau_x,drone4_tau_y,drone4_tau_z,drone4_f_x,drone4_f_y,drone4_f_z
13.240000,0.022735,-0.216305,0.053038,0.512477,6.825594,31.618314,0.234443,0.000065,0.023737,-2.510786,7.972029,27.730491,0.103466,0.193529,-0.042372,-4.874301,8.630436,30.383271,-0.188380,0.242668,-0.075910,-5.821368,4.473615,33.309777,-0.164191,-0.028420,-0.008241,-2.032347,4.506586,29.835250
13.250000,0.029133,-0.221748,0.053665,0.579954,6.733496,31.653035,0.230572,-0.004168,0.024389,-2.471710,7.978115,27.762179,0.104428,0.206225,-0.046025,-4.897403,8.616224,30.546698,-0.192882,0.240186,-0.075417,-5.784613,4.319571,33.305045,-0.171659,-0.031242,-0.008241,-1.988875,4.390885,29.759981
13.260000,0.032510,-0.225791,0.053774,0.658025,6.615378,31.685561,0.227184,-0.009321,0.025260,-2.423079,7.965444,27.817906,0.106932,0.218366,-0.048988,-4.914307,8.568674,30.711653,-0.194873,0.241765,-0.074664,-5.737721,4.135170,33.293717,-0.177258,-0.037651,-0.007542,-1.934560,4.245908,29.679638
13.270000,0.032012,-0.225496,0.052797,0.745525,6.472884,31.717171,0.225809,-0.016356,0.026755,-2.365036,7.935554,27.897890,0.109028,0.225916,-0.050415,-4.925786,8.489831,30.878939,-0.194350,0.245394,-0.073373,-5.681618,3.923057,33.273869,-0.179977,-0.047488,-0.006155,-1.868791,4.073124,29.587693
13.280000,0.028507,-0.220144,0.050646,0.840588,6.307159,31.747816,0.226524,-0.025965,0.029055,-2.297439,7.890232,28.002360,0.110777,0.225386,-0.049351,-4.932005,8.382517,31.052505,-0.192685,0.247824,-0.071401,-5.617987,3.686715,33.249929,-0.181276,-0.060652,-0.004264,-1.791709,3.876116,29.490933
13.290000,0.024253,-0.211921,0.047795,0.941111,6.119149,31.775747,0.227545,-0.037896,0.031901,-2.219572,7.829946,28.127191,0.115357,0.217237,-0.045503,-4.932899,8.250986,31.240117,-0.191638,0.246709,-0.068845,-5.549035,3.430060,33.233002,-0.182405,-0.076845,-0.002075,-1.704101,3.659898,29.410081
13.300000,0.021741,-0.204535,0.044954,1.045307,5.909840,31.796977,0.226458,-0.051144,0.034778,-2.130602,7.754334,28.266900,0.127675,0.206031,-0.039435,-4.926731,8.097725,31.438943,-0.189771,0.240534,-0.065418,-5.475640,3.156103,33.229448,-0.175019,-0.090930,0.000172,-1.605420,3.426494,29.337399
13.310000,0.022121,-0.201141,0.042669,1.152113,5.680859,31.807905,0.222237,-0.064423,0.037232,-2.030197,7.663775,28.420406,0.149310,0.198722,-0.032809,-4.910635,7.923111,31.633189,-0.185506,0.229864,-0.061059,-5.397140,2.867452,33.239451,-0.160718,-0.100888,0.002099,-1.496266,3.179628,29.271475
13.320000,0.024388,-0.202596,0.041061,1.261313,5.434977,31.809704,0.216009,-0.075761,0.038815,-1.918316,7.558362,28.586278,0.175904,0.200345,-0.027600,-4.884240,7.729607,31.813192,-0.177468,0.216755,-0.055874,-5.312328,2.566760,33.260075,-0.139548,-0.103518,0.003360,-1.377453,2.922113,29.200719
13.330000,0.025972,-0.207061,0.039837,1.373261,5.175809,31.809885,0.210829,-0.082806,0.039129,-1.794974,7.436297,28.755113,0.199786,0.209626,-0.024615,-4.849606,7.521042,31.977778,-0.165473,0.204095,-0.050169,-5.219861,2.256855,33.285535,-0.115564,-0.098555,0.003819,-1.250617,2.656770,29.110235
13.340000,0.024514,-0.210205,0.038378,1.487867,4.905640,31.811963,0.210659,-0.084947,0.038288,-1.660869,7.296297,28.916560,0.214213,0.220233,-0.023296,-4.809127,7.300420,32.129409,-0.150485,0.194867,-0.044346,-5.118947,1.940763,33.309374,-0.095060,-0.089539,0.003659,-1.118438,2.387473,29.003579
13.350000,0.018593,-0.209152,0.036392,1.604302,4.625965,31.818944,0.218267,-0.083691,0.036830,-1.517713,7.140928,29.071119,0.217633,0.226616,-0.022576,-4.765352,7.071041,32.279002,-0.133755,0.191492,-0.038704,-5.010183,1.621743,33.328630,-0.079794,-0.078706,0.003127,-0.976643,2.102776,28.690177
13.360000,0.009099,-0.204012,0.034001,1.721331,4.337870,31.834399,0.233106,-0.080381,0.035019,-1.367456,6.974876,29.224684,0.213272,0.227303,-0.021691,-4.719711,6.835170,32.436576,-0.115030,0.194759,-0.033142,-4.895140,1.303082,33.341566,-0.068681,-0.067104,0.002443,-0.834204,1.819361,28.316186
13.370000,-0.000552,-0.197186,0.031473,1.837497,4.041764,31.856650,0.250543,-0.075503,0.032722,-1.211669,6.801317,29.377108,0.206080,0.224768,-0.020509,-4.672076,6.593286,32.603771,-0.092988,0.203526,-0.027311,-4.775757,0.988265,33.345894,-0.060803,-0.056298,0.001798,-0.695060,1.543741,27.944005
13.380000,-0.005963,-0.192182,0.029020,1.951440,3.738028,31.877873,0.264737,-0.070158,0.029982,-1.051823,6.622277,29.527043,0.200287,0.222737,-0.019216,-4.622776,6.346520,32.782530,-0.067054,0.215258,-0.020994,-4.654197,0.681141,33.340879,-0.055475,-0.047564,0.001297,-0.561736,1.280302,27.644747
13.390000,-0.003971,-0.191887,0.026678,2.062487,3.428274,31.890756,0.272938,-0.066059,0.027175,-0.889402,6.440682,29.681764,0.197795,0.222134,-0.017725,-4.571875,6.095561,32.969351,-0.039104,0.227034,-0.014409,-4.532731,0.385566,33.329050,-0.051860,-0.041050,0.000945,-0.434258,1.028702,27.435665
13.400000,0.006200,-0.196966,0.024272,2.170942,3.115702,31.893574,0.275794,-0.064084,0.024599,-0.725421,6.259171,29.850565,0.199390,0.222037,-0.015753,-4.518042,5.839745,33.150802,-0.013788,0.236016,-0.008225,-4.412248,0.104580,33.307944,-0.049137,-0.035949,0.000697,-0.311231,0.785481,27.248627
13.410000,0.023347,-0.205752,0.021521,2.277685,2.804356,31.888726,0.276028,-0.063961,0.022322,-0.560273,6.078184,30.033569,0.206700,0.223742,-0.013318,-4.460810,5.580219,33.319425,0.003688,0.240926,-0.003212,-4.293740,-0.160111,33.280631,-0.046892,-0.031343,0.000513,-0.192406,0.549357,27.007988
13.420000,0.045095,-0.215107,0.018196,2.383357,2.498116,31.877369,0.277367,-0.064584,0.020194,-0.394211,5.897205,30.224578,0.221011,0.230456,-0.010769,-4.401427,5.320286,33.475465,0.011100,0.241174,0.000288,-4.177437,-0.408349,33.248777,-0.045364,-0.026806,0.000382,-0.079109,0.322687,26.740205
13.430000,0.068513,-0.222059,0.014277,2.487811,2.200240,31.857314,0.281586,-0.064106,0.017858,-0.227786,5.716293,30.417112,0.241308,0.243285,-0.008353,-4.341851,5.063543,33.618023,0.011200,0.237433,0.002601,-4.063424,-0.640854,33.215972,-0.045006,-0.022370,0.000309,0.027928,0.106970,26.536016
13.440000,0.091051,-0.225338,0.009965,2.590362,1.913532,31.827152,0.286609,-0.060338,0.014888,-0.062101,5.535644,30.604368,0.264196,0.258131,-0.005824,-4.283921,4.813202,33.744306,0.009994,0.231554,0.004485,-3.951627,-0.858179,33.185248,-0.046004,-0.018068,0.000307,0.129451,-0.099341,26.480714
13.450000,0.111246,-0.225396,0.005542,2.690301,1.640423,31.788983,0.289512,-0.052121,0.011150,0.101110,5.356113,30.785374,0.285775,0.267343,-0.002609,-4.228418,4.571957,33.852567,0.012738,0.226451,0.006636,-3.841800,-1.059913,33.155887,-0.048295,-0.013816,0.000384,0.225953,-0.298451,26.485408
13.460000,0.128574,-0.223460,0.001238,2.787031,1.382820,31.746049,0.289382,-0.040131,0.006896,0.259875,5.179678,30.968477,0.304519,0.266865,0.001508,-4.175459,4.342865,33.949648,0.020725,0.225307,0.009315,-3.733915,-1.244681,33.123498,-0.051240,-0.010353,0.000531,0.315916,-0.488693,26.400499
13.470000,0.143345,-0.220912,-0.002824,2.880109,1.142130,31.701265,0.286254,-0.026886,0.002672,0.412412,5.006980,31.156543,0.319804,0.259961,0.005857,-4.124524,4.128501,34.043675,0.031306,0.229999,0.012338,-3.628640,-1.410880,33.082984,-0.054420,-0.007956,0.000718,0.399683,-0.670346,26.319810
13.480000,0.156500,-0.218787,-0.006646,2.969272,0.919442,31.656557,0.281279,-0.016371,-0.000834,0.557349,4.836424,31.339803,0.330023,0.254624,0.009190,-4.074357,3.929238,34.131147,0.041016,0.239871,0.015359,-3.527584,-1.557545,33.033083,-0.057180,-0.006838,0.000904,0.475256,-0.839767,26.132953
13.490000,0.169115,-0.217398,-0.010303,3.054098,0.715626,31.610237,0.277298,-0.011796,-0.003207,0.694141,4.667186,31.511239,0.335716,0.257723,0.010841,-4.025463,3.744924,34.209304,0.048613,0.251728,0.018146,-3.432701,-1.684538,32.976483,-0.058788,-0.007160,0.001033,0.541698,-0.994351,25.831962
13.500000,0.182621,-0.216786,-0.013935,3.134343,0.531655,31.561616,0.276010,-0.013696,-0.004522,0.823142,4.500081,31.670941,0.338793,0.267900,0.011320,-3.980159,3.575843,34.280453,0.055461,0.261413,0.020629,-3.345158,-1.791959,32.914923,-0.059189,-0.008055,0.001104,0.602164,-1.138976,25.578197
13.510000,0.950107,-0.608127,-0.086888,2.785111,0.048627,28.588925,1.238391,-0.414444,0.018241,0.729148,3.549324,28.940742,1.278723,-0.112427,0.151404,-3.742346,2.727038,31.433608,0.772681,-0.130101,0.068788,-3.100043,-1.989045,29.862335,0.535064,-0.396621,-0.032849,0.482136,-1.310606,22.395227
13.520000,0.291184,-0.252933,-0.023843,2.657051,-0.570436,28.847534,0.313008,-0.068288,-0.003719,0.613145,2.775905,29.419924,0.420967,0.223537,0.019118,-3.987027,1.933352,31.781189,0.155081,0.218437,0.029569,-3.288561,-2.547655,30.010740,-0.046958,-0.042731,0.000785,0.359036,-1.748460,22.445129
13.530000,0.217380,-0.186331,-0.017704,2.510094,-1.193150,29.051054,0.215448,-0.010685,-0.007455,0.477984,1.978383,29.816232,0.321709,0.272258,0.010056,-4.240472,1.123095,32.061438,0.085535,0.281726,0.032235,-3.491905,-3.108627,30.121248,-0.129824,0.025268,0.007596,0.222732,-2.184486,22.474285
13.540000,0.236267,-0.173326,-0.021555,2.362938,-1.787605,29.214526,0.269000,-0.005145,-0.007879,0.342338,1.207741,30.133743,0.345586,0.266020,0.022973,-4.481380,0.344309,32.282384,0.100121,0.292322,0.041228,-3.692676,-3.642067,30.204883,-0.127918,0.038459,0.008757,0.087069,-2.608406,22.574461
13.550000,0.261148,-0.168106,-0.026119,2.220135,-2.350061,29.350590,0.350895,-0.006410,-0.007325,0.210594,0.475870,30.371658,0.385402,0.257745,0.039101,-4.705885,-0.394674,32.458725,0.117321,0.294328,0.050083,-3.887582,-4.145270,30.268857,-0.112026,0.041849,0.008899,-0.046535,-3.021519,22.743519
13.560000,0.279721,-0.163084,-0.029804,2.082740,-2.881858,29.465813,0.430795,-0.006879,-0.006042,0.084260,-0.213239,30.531526,0.421297,0.259218,0.054962,-4.913680,-1.093123,32.594196,0.125520,0.293208,0.057315,-4.075677,-4.620116,30.317551,-0.095276,0.043562,0.009004,-0.177747,-3.411732,22.873644
13.570000,0.293853,-0.158574,-0.032771,1.951250,-3.384892,29.565346,0.430431,-0.005108,-0.004197,-0.035834,-0.858352,30.621009,0.405445,0.270006,0.063197,-5.105653,-1.751468,32.689219,0.126711,0.288089,0.062605,-4.255722,-5.068656,30.352983,-0.080310,0.044846,0.009221,-0.305161,-3.773427,22.936091
13.580000,0.305786,-0.155734,-0.035391,1.825951,-3.860429,29.649587,0.418463,-0.001161,-0.002297,-0.149339,-1.450070,30.667894,0.364389,0.285711,0.067548,-5.283614,-2.360125,32.747676,0.125185,0.279981,0.066428,-4.426376,-5.492683,30.378008,-0.068377,0.045563,0.009463,-0.426877,-4.100174,22.905249
13.590000,0.317165,-0.155394,-0.038015,1.707351,-4.309366,29.718332,0.419738,0.004932,-0.000151,-0.256505,-1.979983,30.693983,0.363197,0.300587,0.078184,-5.449635,-2.905280,32.778203,0.124269,0.272128,0.069767,-4.586785,-5.893788,30.396489,-0.060219,0.045515,0.009595,-0.541319,-4.391165,22.790141
13.600000,0.327691,-0.157259,-0.040733,1.596145,-4.732458,29.771385,0.416887,0.011475,0.002117,-0.357867,-2.448660,30.714366,0.367564,0.308108,0.088816,-5.605070,-3.383804,32.791888,0.125514,0.267250,0.073490,-4.736205,-6.272577,30.408222,-0.054492,0.044888,0.009597,-0.650070,-4.667112,22.700621
13.610000,0.336424,-0.160093,-0.043416,1.493062,-5.130759,29.809992,0.413455,0.015481,0.004220,-0.453613,-2.857529,30.734477,0.372901,0.303370,0.097610,-5.748605,-3.794936,32.792856,0.130092,0.265723,0.078056,-4.873831,-6.628684,30.409439,-0.049623,0.043948,0.009518,-0.753261,-4.930372,22.637200
13.620000,0.342954,-0.162356,-0.045837,1.398776,-5.506115,29.839121,0.410838,0.014647,0.005795,-0.543065,-3.206465,30.744824,0.380671,0.286586,0.104304,-5.876274,-4.137631,32.778262,0.139446,0.265568,0.083433,-4.999499,-6.962211,30.400006,-0.046561,0.042758,0.009311,-0.848137,-5.165592,22.523979
13.630000,0.241277,-0.161900,-0.042921,1.313571,-5.859353,29.864304,0.410297,0.009103,0.006703,-0.624930,-3.494934,30.736874,0.394101,0.264748,0.110101,-5.984663,-4.410932,32.749342,0.153319,0.263489,0.088888,-5.113386,-7.274123,30.383813,-0.045202,0.041509,0.008993,-0.935927,-5.384154,22.410545
13.640000,0.185807,-0.158429,-0.041763,1.237335,-6.173933,29.891292,0.412075,0.001486,0.007163,-0.698100,-3.723574,30.714419,0.410469,0.247442,0.115877,-6.071993,-4.614016,32.708083,0.168912,0.256955,0.093263,-5.214890,-7.565433,30.363463,-0.044432,0.040403,0.008646,-1.017000,-5.589862,22.308002
13.650000,0.173703,-0.152455,-0.041773,1.169495,-6.437631,29.923809,0.410883,-0.004791,0.007477,-0.762057,-3.894151,30.683590,0.421588,0.241413,0.121283,-6.137444,-4.746733,32.650120,0.111389,0.247142,0.083634,-5.302517,-7.836720,30.339080,-0.044566,0.039545,0.008284,-1.090239,-5.777845,22.192801
13.660000,0.170133,-0.145540,-0.041571,1.109376,-6.649673,29.964950,0.401286,-0.007937,0.007778,-0.816832,-4.009416,30.644425,0.424842,0.247542,0.126118,-6.182959,-4.811788,32.576628,0.035889,0.235916,0.069944,-5.374483,-8.073443,30.310327,-0.043235,0.038747,0.007983,-1.167801,-6.011980,22.300142
13.670000,0.169765,-0.139029,-0.041204,1.056365,-6.810722,30.014902,0.387360,-0.009391,0.008011,-0.862859,-4.073568,30.600630,0.422291,0.260669,0.130068,-6.212933,-4.814368,32.497864,0.026061,0.225479,0.067826,-5.428818,-8.255565,30.273792,-0.035734,0.037205,0.007800,-1.245705,-6.268917,22.524034
13.680000,0.170544,-0.133559,-0.040769,1.009839,-6.920632,30.068496,0.375981,-0.012194,0.007978,-0.900473,-4.090875,30.560573,0.412680,0.272318,0.131591,-6.229763,-4.759490,32.416948,0.027305,0.219673,0.068636,-5.464807,-8.378976,30.227381,-0.029308,0.035557,0.007525,-1.314513,-6.501922,22.690543
13.690000,0.171696,-0.129711,-0.040421,0.969386,-6.979733,30.121648,0.365952,-0.017602,0.007491,-0.929209,-4.063413,30.519513,0.396676,0.276416,0.129861,-6.233006,-4.652135,32.330382,0.033131,0.219776,0.071531,-5.484113,-8.445295,30.176667,-0.024148,0.033956,0.007178,-1.375340,-6.718980,22.830076
13.700000,0.171806,-0.127675,-0.040203,0.934854,-6.989174,30.172398,0.355539,-0.024060,0.006728,-0.948195,-3.992356,30.462920,0.379525,0.272903,0.125936,-6.222449,-4.498202,32.241387,0.042056,0.224608,0.075916,-5.488948,-8.456737,30.126567,-0.019639,0.032390,0.006786,-1.429002,-6.925726,22.961919
13.710000,0.167325,-0.126544,-0.039829,0.905914,-6.949301,30.211975,0.348993,-0.028562,0.006254,-0.957314,-3.880334,30.388231,0.362606,0.265005,0.120691,-6.197677,-4.302916,32.152188,0.051902,0.231727,0.080670,-5.480773,-8.414792,30.077239,-0.015511,0.030886,0.006375,-1.475469,-7.123197,23.088706
13.720000,0.157244,-0.125466,-0.039099,0.881983,-6.860572,30.227795,0.345543,-0.027805,0.006488,-0.957379,-3.730152,30.297781,0.344610,0.255992,0.114467,-6.156794,-4.070319,32.055263,0.061291,0.238799,0.084821,-5.460818,-8.321583,30.028830,-0.011329,0.029359,0.005946,-1.515667,-7.316797,23.226798
13.730000,0.145806,-0.124628,-0.038199,0.862694,-6.726059,30.217056,0.337316,-0.020079,0.007349,-0.949671,-3.543935,30.181006,0.328122,0.248394,0.108210,-6.098462,-3.804534,31.943219,0.069177,0.244007,0.087620,-5.430058,-8.179915,29.981866,-0.007114,0.027824,0.005505,-1.547964,-7.499407,23.352416
13.740000,0.137129,-0.124218,-0.037302,0.847983,-6.550495,30.185993,0.323880,-0.007942,0.008430,-0.935933,-3.325572,30.030181,0.315898,0.242958,0.102616,-6.022478,-3.509513,31.811810,0.074537,0.246022,0.088506,-5.388792,-7.992725,29.935228,-0.003083,0.026323,0.005053,-1.572003,-7.669801,23.461512
13.750000,0.130777,-0.123313,-0.036204,0.837542,-6.337120,30.135100,0.312306,0.003810,0.009349,-0.918074,-3.080826,29.856391,0.307831,0.238986,0.097625,-5.928694,-3.188717,31.655729,0.076954,0.244295,0.087301,-5.336869,-7.763330,29.887267,0.000880,0.024798,0.004580,-1.588449,-7.831442,23.564368
13.760000,0.125486,-0.121486,-0.034795,0.830674,-6.088133,30.058677,0.303449,0.011786,0.009784,-0.897281,-2.814588,29.672480,0.303261,0.235907,0.093071,-5.817863,-2.845970,31.473873,0.076120,0.238917,0.084077,-5.273843,-7.495402,29.836002,-0.133120,0.024861,-0.004606,-1.597460,-7.980492,23.663813
13.770000,0.122531,-0.120187,-0.033431,0.826899,-5.807236,29.957680,0.292745,0.014752,0.009552,-0.873700,-2.530557,29.478868,0.299830,0.233098,0.088480,-5.691532,-2.485440,31.268756,0.072178,0.230639,0.079193,-5.199211,-7.193046,29.779678,-0.156363,0.023416,-0.006552,-1.599849,-8.102778,23.774308
13.780000,0.122072,-0.120752,-0.032377,0.826145,-5.498573,29.836377,0.279160,0.013535,0.008806,-0.847034,-2.232688,29.273155,0.293753,0.229338,0.083105,-5.550800,-2.111528,31.040694,0.066730,0.221210,0.073505,-5.113477,-6.861660,29.721456,-0.154800,0.021568,-0.006786,-1.595674,-8.191733,23.896602
13.790000,0.122619,-0.123261,-0.031575,0.828418,-5.165355,29.693888,0.264589,0.010249,0.007869,-0.809995,-1.908399,28.803436,0.284323,0.223756,0.076864,-5.397055,-1.729261,30.792611,0.061539,0.212582,0.067890,-5.018450,-6.507462,29.669683,-0.149048,0.019721,-0.006676,-1.584315,-8.242725,24.019445
13.800000,0.124754,-0.127792,-0.031009,0.833930,-4.811491,29.532991,0.250032,0.007169,0.006976,-0.770747,-1.584487,28.340536,0.273809,0.216249,0.070290,-5.232817,-1.343692,30.534472,0.056050,0.205332,0.062442,-4.915261,-6.134827,29.626585,-0.142935,0.018110,-0.006449,-1.565336,-8.252758,24.132634
13.810000,0.129101,-0.133830,-0.030565,0.842176,-4.436260,29.327906,0.236456,0.005672,0.006230,-0.731771,-1.267528,27.961813,0.263685,0.206714,0.063771,-5.060651,-0.958924,30.277208,0.050158,0.199575,0.057195,-4.803700,-5.746195,29.585671,-0.137248,0.016891,-0.006124,-1.538876,-8.221746,24.232794
13.820000,0.134555,-0.139617,-0.029914,0.852988,-4.042773,29.071329,0.223551,0.005805,0.005589,-0.692077,-0.955728,27.613613,0.254292,0.195185,0.057489,-4.882267,-0.578045,30.027873,0.045268,0.195731,0.052462,-4.683899,-5.344112,29.541517,-0.132114,0.016111,-0.005698,-1.505635,-8.152447,24.323705
13.830000,0.139787,-0.143939,-0.028870,0.869630,-3.650581,28.881302,0.209053,0.006728,0.004935,-0.650370,-0.648952,27.221229,0.246671,0.182678,0.051732,-4.699209,-0.203348,29.793198,0.044819,0.195974,0.049125,-4.559674,-4.934158,29.509295,-0.127425,0.015743,-0.005179,-1.466510,-8.048686,24.411616
13.840000,0.143155,-0.145745,-0.027313,0.890320,-3.254382,28.709379,0.193360,0.007274,0.004245,-0.608500,-0.351947,26.840139,0.240753,0.170369,0.046541,-4.512764,0.163701,29.577945,0.046982,0.199004,0.046546,-4.433529,-4.519028,29.493982,-0.123049,0.015707,-0.004589,-1.422263,-7.913608,24.500433
13.850000,0.143463,-0.144806,-0.025274,0.914829,-2.857703,28.569046,0.178531,0.006650,0.003583,-0.567205,-0.066524,26.496258,0.233882,0.158501,0.041517,-4.322336,0.521728,29.374403,0.050723,0.203794,0.044303,-4.307040,-4.100353,29.495905,-0.118874,0.015884,-0.003966,-1.373454,-7.749333,24.590723
13.860000,0.142075,-0.143376,-0.023106,0.944258,-2.466367,28.510047,0.163466,0.004769,0.002966,-0.524218,0.205883,26.080543,0.225098,0.147531,0.036527,-4.126532,0.868597,29.168808,0.054890,0.209462,0.042041,-4.181847,-3.679744,29.516733,-0.114812,0.016138,-0.003355,-1.320607,-7.557851,24.682393
13.870000,0.139945,-0.143323,-0.021014,0.977467,-2.077152,28.499689,0.147747,0.002202,0.002417,-0.480526,0.462014,25.628649,0.216802,0.138679,0.031868,-3.926100,1.202290,28.960022,0.057745,0.215050,0.039377,-4.059293,-3.258672,29.557612,-0.110797,0.016356,-0.002789,-1.264364,-7.341991,24.777988
13.880000,0.137752,-0.145547,-0.019036,1.010809,-1.683840,28.429526,0.134622,-0.000378,0.002001,-0.439241,0.704206,25.306057,0.210148,0.132060,0.027627,-3.711127,1.516830,28.661999,0.057197,0.219768,0.035980,-3.940487,-2.838774,29.619921,-0.106784,0.016429,-0.002300,-1.205484,-7.105482,24.883487
13.890000,0.137446,-0.151412,-0.017235,1.046167,-1.292857,28.346730,0.125138,-0.002494,0.001709,-0.399315,0.934113,25.071561,0.203944,0.126727,0.023630,-3.499439,1.815951,28.395518,0.051033,0.223149,0.031610,-3.826284,-2.422014,29.705074,-0.102813,0.016339,-0.001892,-1.144722,-6.852321,25.006852
13.900000,0.139967,-0.161406,-0.015543,1.085661,-0.907220,28.288056,0.117315,-0.003811,0.001470,-0.359126,1.149082,24.824895,0.197301,0.121707,0.019805,-3.292579,2.100394,28.169074,0.037537,0.225050,0.026177,-3.717096,-2.010686,29.812812,-0.099009,0.016101,-0.001563,-1.082778,-6.586457,25.157467
13.910000,0.144112,-0.173837,-0.013740,1.130436,-0.527048,28.256809,0.111326,-0.004359,0.001257,-0.320595,1.355122,24.689359,0.189896,0.116432,0.016173,-3.090185,2.370109,27.977903,0.016293,0.226222,0.019836,-3.613090,-1.607523,29.941784,-0.095583,0.015826,-0.001287,-1.020412,-6.312434,25.349227
13.920000,0.146953,-0.185462,-0.011607,1.181187,-0.152382,28.251804,0.108808,-0.004498,0.001086,-0.284137,1.558591,24.722746,0.181326,0.110607,0.012746,-2.890201,2.623317,27.801562,-0.011835,0.228367,0.012902,-3.514681,-1.215672,30.091530,-0.092879,0.015723,-0.001022,-0.958590,-6.036295,25.605729
13.930000,0.145497,-0.193783,-0.009064,1.238067,0.216227,28.272011,0.105867,-0.004095,0.000883,-0.246464,1.743520,24.646670,0.172690,0.105685,0.009524,-2.711181,2.878865,27.826300,-0.045436,0.233093,0.005645,-3.422622,-0.838422,30.261633,-0.091392,0.016091,-0.000717,-0.898319,-5.764561,25.958703
13.940000,0.137751,-0.198225,-0.006143,1.300956,0.577692,28.320068,0.103213,-0.003640,0.000682,-0.209024,1.913663,24.545997,0.164938,0.103851,0.006324,-2.539980,3.128771,27.938794,-0.083091,0.240573,-0.001787,-3.337644,-0.479045,30.448776,-0.091677,0.017337,-0.000312,-0.840094,-5.500497,26.432780
