time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz,drone3_ax,drone3_ay,drone3_az,drone3_wx,drone3_wy,drone3_wz,drone4_ax,drone4_ay,drone4_az,drone4_wx,drone4_wy,drone4_wz
37.780000,-1.016078,-0.530403,9.623284,0.277812,-0.506303,-0.017698,0.125813,-0.785636,9.779286,0.376699,-0.459959,0.008294,1.534114,-0.709600,9.545193,0.223538,-0.775107,-0.029703,1.300927,0.298177,9.231971,0.267107,-0.694158,-0.001544,0.161203,0.706487,9.854327,0.268412,-0.411040,0.000400
37.790000,-1.078347,-0.634170,9.644757,0.263174,-0.458943,0.000757,0.272415,-0.940451,9.920844,0.371584,-0.489963,0.005355,1.475836,-0.764367,9.503123,0.226743,-0.797455,-0.026356,1.188529,0.408261,9.259766,0.248711,-0.671366,-0.011883,0.014247,0.629219,9.700641,0.286910,-0.427630,-0.002678
37.800000,-1.120111,-0.653457,9.820375,0.237253,-0.428680,-0.001272,0.226096,-0.884278,9.842524,0.354785,-0.486298,-0.001401,1.363513,-0.727534,9.594903,0.230615,-0.785452,-0.027755,1.059508,0.349184,9.272120,0.239148,-0.650861,-0.015823,0.056902,0.631424,9.713073,0.294171,-0.430774,-0.004094
37.810000,-1.167249,-0.615986,9.759998,0.213359,-0.395985,-0.000211,0.182783,-0.809268,9.927947,0.345534,-0.507745,0.005470,1.388599,-0.719669,9.465740,0.235625,-0.771121,-0.014797,1.106056,0.487101,9.194524,0.240072,-0.631612,-0.010216,0.006511,0.548537,9.602415,0.314961,-0.439269,0.006313
37.820000,-1.203521,-0.753430,9.757318,0.187921,-0.356597,-0.002696,0.211990,-0.893081,9.965760,0.326235,-0.504114,0.012341,1.012405,-0.767030,9.391487,0.238691,-0.770265,-0.030662,0.978924,0.410764,9.289856,0.242344,-0.591722,0.001505,-0.072375,0.471637,9.696088,0.327559,-0.423685,-0.000425
37.830000,-1.223566,-0.678428,9.742726,0.169967,-0.321784,-0.019758,0.096212,-0.776137,9.892944,0.325071,-0.515215,-0.004780,0.966667,-0.742615,9.393651,0.237532,-0.717826,-0.036803,0.971931,0.481387,9.298758,0.247122,-0.555522,-0.005425,-0.019012,0.408395,9.637604,0.328608,-0.422309,0.004792
37.840000,-1.208208,-0.460301,9.686965,0.144100,-0.282070,-0.011915,0.090666,-0.768586,9.848205,0.326030,-0.502911,-0.002843,0.793203,-0.609094,9.411930,0.244050,-0.692907,-0.028685,0.890439,0.411684,9.305876,0.239205,-0.532869,-0.012813,-0.034835,0.543871,9.669686,0.333423,-0.413995,0.013175
37.850000,-1.186434,-0.492306,9.640774,0.147072,-0.254929,0.006503,-0.060363,-0.846081,9.799455,0.309902,-0.500439,-0.008156,0.653686,-0.686150,9.387975,0.248932,-0.632913,-0.042856,0.947030,0.346466,9.371459,0.230192,-0.500659,0.001135,-0.013056,0.509961,9.551155,0.331703,-0.418016,-0.000720
37.860000,-1.032600,-0.510106,9.647762,0.137445,-0.232416,-0.016377,0.026019,-0.845162,9.834536,0.286848,-0.494872,0.001102,0.692110,-0.678312,9.391606,0.251663,-0.607995,-0.022213,0.999845,0.320005,9.343022,0.212717,-0.475351,0.001455,0.041850,0.560821,9.637084,0.343020,-0.402917,0.009482
37.870000,-1.060225,-0.285584,9.708277,0.125526,-0.198268,-0.002999,-0.130047,-0.952555,9.780263,0.262990,-0.455679,-0.016686,0.492606,-0.696112,9.391440,0.249618,-0.549879,-0.031132,1.040136,0.314991,9.394500,0.212892,-0.450588,0.001671,-0.021524,0.504941,9.625998,0.333111,-0.398839,0.002361
37.880000,-1.064713,-0.360677,9.577131,0.142616,-0.164475,0.005840,-0.205716,-1.114715,9.863501,0.229876,-0.435926,-0.007282,0.512636,-0.638328,9.495209,0.257212,-0.510847,-0.011891,0.978586,0.431655,9.451319,0.206082,-0.437141,-0.002563,0.103590,0.454880,9.489681,0.311659,-0.409474,0.005077
37.890000,-0.976956,-0.194147,9.673447,0.152612,-0.150741,-0.001564,-0.121928,-1.240160,9.902210,0.202864,-0.424659,-0.003829,0.493375,-0.702899,9.518946,0.253277,-0.461445,-0.044692,1.069642,0.538061,9.498879,0.196722,-0.375873,-0.005737,0.079561,0.492735,9.529871,0.321774,-0.397075,0.012699
37.900000,-0.940252,-0.148554,9.640487,0.149972,-0.130797,-0.005043,-0.188658,-1.179200,9.879471,0.162914,-0.397114,-0.005550,0.406176,-0.662791,9.635838,0.248057,-0.394684,-0.044265,1.034012,0.340621,9.539616,0.190627,-0.359208,-0.002697,0.180306,0.483975,9.644450,0.314094,-0.370423,-0.008647
37.910000,-0.881343,-0.057208,9.525872,0.147691,-0.100837,0.003677,-0.189960,-1.297714,9.914701,0.153863,-0.384853,-0.015584,0.352769,-0.720946,9.690188,0.231569,-0.348161,-0.048745,1.012379,0.442741,9.514936,0.184254,-0.336169,-0.017660,-0.030704,0.507528,9.576987,0.314908,-0.363373,0.007185
37.920000,-0.893039,-0.102331,9.502289,0.151101,-0.079500,-0.013486,-0.047965,-1.200544,9.884712,0.132748,-0.366895,-0.006313,0.343622,-0.794720,9.660333,0.236502,-0.309576,-0.022041,1.066431,0.412207,9.483761,0.175720,-0.296767,0.001236,0.016909,0.535934,9.648856,0.301221,-0.347413,0.004882
37.930000,-0.947874,-0.042769,9.599991,0.164811,-0.049240,-0.002515,-0.119518,-1.115198,9.718715,0.102501,-0.359817,-0.012926,0.318197,-0.816010,9.724635,0.240693,-0.242732,-0.041457,1.086513,0.326357,9.524489,0.151002,-0.259238,-0.001434,0.029840,0.650335,9.537653,0.305069,-0.346514,0.004127
37.940000,-0.789170,0.143349,9.570405,0.172648,-0.046071,0.002078,-0.138913,-1.077207,9.913667,0.091045,-0.338863,-0.007482,0.289459,-0.790514,9.843647,0.211442,-0.196172,-0.038815,1.119451,0.138165,9.600311,0.136052,-0.256689,-0.011796,-0.108641,0.660390,9.491995,0.302301,-0.324404,0.000235
37.950000,-0.786059,0.135336,9.644137,0.191938,-0.052283,-0.000039,-0.101491,-0.879868,9.794697,0.080847,-0.326661,-0.005540,0.406585,-0.985782,9.861392,0.188755,-0.153240,-0.037411,1.054616,0.074884,9.575280,0.101205,-0.219280,-0.003579,-0.066236,0.652008,9.535401,0.311019,-0.302665,-0.001456
37.960000,-0.725390,0.153307,9.530640,0.189308,-0.023996,-0.006901,0.009445,-0.729570,9.793469,0.067944,-0.305515,-0.016726,0.448412,-1.105627,9.951116,0.173536,-0.132381,-0.036996,0.979427,-0.012334,9.608819,0.072028,-0.185708,-0.003211,-0.070898,0.813818,9.559063,0.317078,-0.281392,-0.001326
37.970000,-0.703918,0.128833,9.642327,0.192574,-0.006468,-0.003853,-0.024152,-0.533411,9.855572,0.079271,-0.279583,0.001432,0.602325,-1.176767,9.834996,0.140325,-0.085268,-0.021866,0.962297,0.035998,9.753381,0.044298,-0.149128,-0.006850,-0.148042,0.814011,9.506597,0.319410,-0.264888,0.015282
37.980000,-0.652781,0.255704,9.582524,0.206693,0.007151,-0.012060,0.056572,-0.655153,9.685782,0.088452,-0.262241,-0.005160,0.645032,-1.216072,9.976675,0.105860,-0.065542,-0.026513,0.975619,0.246809,9.722371,0.016285,-0.121935,-0.011422,-0.048005,0.949938,9.636396,0.332347,-0.246322,0.000774
37.990000,-0.754020,0.097599,9.645142,0.218246,0.028245,-0.000737,-0.112128,-0.598974,9.798026,0.091553,-0.252032,-0.004133,0.728507,-1.249575,10.058957,0.107315,-0.038129,-0.021319,0.960061,0.312290,9.714902,0.025736,-0.086965,-0.005651,-0.200155,1.011223,9.592309,0.338376,-0.228488,0.007229
38.000000,-0.762075,0.138168,9.714201,0.217996,0.037021,-0.018113,-0.044380,-0.456654,9.718345,0.088380,-0.231614,-0.013586,0.890274,-0.981322,10.005853,0.090191,-0.016963,-0.033764,0.971604,0.317297,9.762842,0.025439,-0.054218,0.003291,-0.134059,0.915812,9.583185,0.362035,-0.189337,0.005279
38.010000,-0.929520,0.077784,9.651589,0.207821,0.071652,0.009135,-0.071339,-0.623451,9.751249,0.097168,-0.214447,-0.019906,0.913437,-0.997762,10.003829,0.079985,-0.005352,-0.040657,0.934544,0.414662,9.822602,0.018512,-0.020708,-0.003650,-0.257888,0.873497,9.609985,0.349768,-0.167803,0.012618
38.020000,-0.814819,0.108410,9.749712,0.202673,0.090462,0.001323,-0.170333,-0.654181,9.791498,0.083574,-0.187848,-0.003771,1.032375,-0.934605,10.101754,0.077614,0.018573,-0.014133,0.997262,0.555286,9.721219,0.021660,0.018106,-0.004537,-0.230684,0.914882,9.635112,0.341113,-0.140896,0.007371
38.030000,-0.969617,0.066478,9.747246,0.199426,0.103454,0.015995,-0.087879,-0.560909,9.745411,0.099768,-0.166804,-0.002687,1.003918,-0.978361,10.065629,0.070897,0.034035,-0.045817,0.969931,0.562047,9.828174,0.021026,0.050641,-0.002472,-0.239559,0.871132,9.546830,0.318380,-0.110333,-0.001663
38.040000,-0.813104,0.077214,9.733570,0.190783,0.114219,0.011767,-0.132720,-0.353894,9.701183,0.106236,-0.138824,-0.018042,1.082756,-0.872483,10.117576,0.054212,0.016034,-0.019698,0.861115,0.557161,9.819251,0.025369,0.083667,0.000899,-0.264130,0.716000,9.443756,0.309382,-0.086701,0.012529
38.050000,-0.754130,0.141690,9.825554,0.210140,0.127474,-0.004401,-0.255794,-0.492377,9.762096,0.112740,-0.117122,-0.007152,1.215823,-0.733272,10.219247,0.060865,0.037477,-0.016999,0.961963,0.648267,9.923761,0.035152,0.109502,-0.011399,-0.059470,0.667840,9.394460,0.298470,-0.084925,-0.010071
38.060000,-0.812950,0.118453,9.672947,0.202597,0.140892,0.006151,-0.217315,-0.399327,9.683968,0.099432,-0.096495,-0.012401,1.085345,-0.763301,10.108673,0.061368,0.043642,-0.025699,1.097615,0.631835,9.849539,0.039879,0.121350,-0.000430,-0.222188,0.679003,9.565693,0.294072,-0.053586,0.012360
38.070000,-0.841157,0.053691,9.741990,0.188337,0.164886,0.013642,-0.283138,-0.603006,9.738502,0.096012,-0.061811,-0.015050,1.114909,-0.495073,10.187044,0.079470,0.063497,-0.020498,1.185297,0.616629,9.968969,0.024287,0.139717,0.005126,-0.271766,0.625245,9.635529,0.273780,-0.038610,-0.001156
38.080000,-0.840218,0.083993,9.727894,0.182076,0.166559,0.003536,-0.283482,-0.582726,9.750544,0.098470,-0.033317,-0.008344,1.231787,-0.562622,10.082176,0.085643,0.068659,-0.025039,1.213098,0.631744,9.915729,0.029523,0.146431,-0.006622,-0.215280,0.810900,9.625340,0.264987,-0.010092,0.007272
38.090000,-0.900359,-0.093400,9.762482,0.169978,0.194649,-0.019906,-0.478920,-0.646233,9.877716,0.084123,0.014274,-0.018189,1.256969,-0.632298,10.074766,0.081006,0.076797,-0.012982,1.307473,0.707969,10.044455,0.054879,0.150494,-0.016949,-0.393046,0.692700,9.632605,0.259200,0.015308,-0.009166
38.100000,-0.939766,-0.133677,9.782617,0.145766,0.199835,0.005783,-0.434113,-0.655054,9.717355,0.089074,0.036867,-0.017460,1.248354,-0.445907,10.025943,0.103456,0.081016,-0.021577,1.273580,0.815115,9.948789,0.045107,0.161803,-0.009857,-0.278019,0.795261,9.529279,0.250456,0.029644,0.001762
38.110000,-1.015206,-0.169682,9.780533,0.128714,0.219060,-0.020881,-0.360866,-0.558036,9.931560,0.067649,0.058514,-0.000479,1.360702,-0.444165,10.041699,0.104087,0.069818,-0.016515,1.188791,0.833030,10.061017,0.045777,0.183137,0.000949,-0.216138,0.783472,9.624207,0.240176,0.036914,-0.003802
38.120000,-0.930933,-0.119587,9.680613,0.107651,0.230392,-0.000081,-0.456154,-0.529810,9.750112,0.065257,0.083137,-0.009688,1.297798,-0.401546,10.077060,0.116659,0.076935,-0.025140,1.133118,0.893385,9.959604,0.076944,0.195160,-0.011764,-0.041676,0.593454,9.704218,0.217364,0.039011,-0.006656
38.130000,-0.801070,-0.302742,9.747671,0.074298,0.246568,0.004444,-0.286020,-0.518206,9.780064,0.065736,0.125098,-0.011717,1.287999,-0.340862,10.039342,0.117266,0.072943,-0.011582,1.207876,0.700558,10.027900,0.089104,0.207045,-0.007958,-0.134154,0.705976,9.747908,0.203245,0.054970,0.010478
38.140000,-0.855438,-0.278121,9.682955,0.063457,0.223388,0.001454,-0.365871,-0.482779,9.697165,0.073723,0.151845,0.000547,1.112093,-0.382217,10.116483,0.128188,0.084353,-0.022462,1.252407,0.857204,10.049700,0.093369,0.207587,-0.007937,-0.135892,0.794311,9.671396,0.174070,0.077694,-0.007929
38.150000,-0.759412,-0.437992,9.620865,0.029570,0.240083,0.007898,-0.155275,-0.339833,9.604050,0.069490,0.146745,-0.006663,1.115291,-0.411809,10.134299,0.130049,0.109245,-0.019922,1.370690,0.923598,9.982748,0.107292,0.216741,-0.012361,0.042166,0.794620,9.707126,0.171324,0.084941,-0.011054
38.160000,-0.801755,-0.355789,9.692448,0.018326,0.234751,0.003121,-0.160445,-0.414906,9.643174,0.075412,0.150495,-0.009419,1.055893,-0.328189,9.988926,0.137317,0.119556,-0.015729,1.325320,0.994822,9.865578,0.107535,0.204369,-0.003282,-0.050267,0.844202,9.791976,0.157553,0.094577,-0.009130
38.170000,-0.719969,-0.260593,9.730590,0.005583,0.222971,-0.002369,-0.113985,-0.268816,9.657902,0.084513,0.166759,0.008560,0.880644,-0.399005,10.039243,0.145013,0.125547,-0.011489,1.403537,0.957282,10.051173,0.111563,0.220056,-0.011549,0.035851,0.766432,9.751226,0.146463,0.103758,0.001869
38.180000,-0.586546,-0.256890,9.748085,0.001316,0.216793,0.008287,0.011989,-0.293779,9.694829,0.081254,0.173098,-0.004707,0.914651,-0.256679,9.975468,0.148097,0.146177,-0.003618,1.547083,0.962963,9.990744,0.121751,0.212614,-0.020101,-0.011384,0.781461,9.798374,0.133848,0.098123,-0.017147
38.190000,-0.603478,-0.327082,9.727502,-0.035999,0.183012,0.000435,0.000134,-0.317565,9.742690,0.099696,0.168799,-0.011241,0.887117,-0.421139,9.953947,0.148239,0.162682,-0.012635,1.521966,0.895616,10.063831,0.115974,0.199954,-0.006070,0.054136,0.773188,9.780054,0.124367,0.096089,-0.008228
38.200000,-0.577746,-0.072322,9.799328,-0.028874,0.188488,-0.018146,0.059168,-0.372508,9.784660,0.098369,0.176290,0.003580,0.882650,-0.297866,9.980353,0.157961,0.179265,-0.030741,1.543122,0.941304,9.949313,0.136978,0.187814,-0.012992,0.239336,0.907346,9.763513,0.107117,0.089680,-0.019876
38.210000,-0.622204,-0.093636,9.847818,-0.046667,0.191163,-0.003422,0.148839,-0.369310,9.667544,0.097058,0.181299,0.007873,0.762855,-0.292507,9.982333,0.166212,0.204875,-0.005854,1.666350,0.854115,9.933301,0.141535,0.172327,-0.010460,0.261103,0.887240,9.837460,0.115825,0.084586,0.005923
38.220000,-0.603770,-0.109833,9.860355,-0.037470,0.171291,0.009021,0.058906,-0.250112,9.750715,0.091775,0.168495,-0.000897,0.622554,-0.233261,9.950202,0.177156,0.231475,-0.006035,1.646305,0.881023,9.958643,0.139394,0.168160,-0.004226,0.302548,0.922938,9.920798,0.107365,0.076662,0.009350
38.230000,-0.512617,0.044556,9.695508,-0.053290,0.160973,-0.002478,0.081897,-0.358786,9.782806,0.110192,0.170476,0.004644,0.613216,-0.288951,9.973412,0.173120,0.248301,-0.025451,1.576898,0.888992,9.900239,0.149384,0.157654,-0.017107,0.288074,0.822515,9.918310,0.098799,0.067421,-0.012437
38.240000,-0.599054,0.021943,9.817529,-0.036871,0.150756,0.010883,0.048564,-0.391088,9.775815,0.096804,0.163698,-0.003632,0.514043,-0.263456,9.763485,0.195066,0.265638,-0.011955,1.481413,0.852529,9.862058,0.143562,0.165233,-0.016481,0.280673,1.099604,9.802259,0.078634,0.070278,0.000394
38.250000,-0.477207,0.207071,9.768098,-0.021711,0.120908,0.005648,0.065643,-0.322744,9.696179,0.113625,0.153335,-0.003791,0.570901,-0.234729,9.914676,0.181709,0.296389,-0.014867,1.529897,0.816716,9.883140,0.133240,0.157693,-0.023271,0.171417,0.843669,9.832005,0.069731,0.075937,0.004614
38.260000,-0.296046,0.288258,9.756926,-0.024852,0.084376,0.015190,0.163205,-0.256879,9.744044,0.105308,0.142484,0.004618,0.486249,-0.123992,9.901722,0.197028,0.305291,-0.012011,1.461943,0.784551,9.863820,0.125786,0.157770,-0.000736,0.089658,0.798099,9.741510,0.051175,0.080978,-0.006808
38.270000,-0.437095,0.385395,9.665299,-0.011299,0.084482,-0.007307,0.191612,-0.257343,9.662370,0.105616,0.133446,0.005654,0.734916,-0.217635,9.894530,0.182003,0.319463,-0.006919,1.376077,0.837011,9.848663,0.114168,0.163823,-0.010212,0.077078,0.733811,9.779390,0.032750,0.085868,-0.001391
38.280000,-0.343252,0.354561,9.796752,0.005732,0.055974,0.008336,0.180352,-0.129559,9.737689,0.116085,0.129564,-0.010935,0.756469,-0.247991,9.833906,0.178786,0.306868,-0.015501,1.356374,0.787091,9.791035,0.107917,0.172698,-0.017956,0.008128,0.695913,9.735293,0.004724,0.094824,-0.004442
38.290000,-0.368237,0.450718,9.733756,0.006729,0.037439,-0.015012,0.176374,-0.309720,9.765937,0.122996,0.122649,-0.005717,0.636291,-0.351147,9.817373,0.187985,0.327565,-0.008628,1.258938,1.035559,9.779364,0.118722,0.159229,-0.020176,0.119683,0.632691,9.773722,0.012817,0.098823,-0.009248
38.300000,-0.419608,0.397120,9.767666,0.019630,0.028433,-0.001561,0.110812,-0.169836,9.628569,0.109983,0.114785,0.005795,0.758988,-0.360976,10.119556,0.179398,0.321341,-0.010949,1.182194,1.057325,9.921349,0.142334,0.176135,-0.012887,0.037043,0.767732,9.902347,-0.006641,0.096487,-0.001320
38.310000,-0.412998,0.426272,9.875869,0.027728,0.011802,-0.002231,0.107722,-0.095296,9.705053,0.128496,0.124677,0.008510,0.626424,-0.347134,10.053585,0.177958,0.342902,-0.008126,1.087342,1.199559,9.841436,0.168518,0.181938,-0.000257,-0.080309,0.763420,9.749600,-0.022708,0.099605,-0.030898
38.320000,-0.409035,0.480203,9.768319,0.040555,0.006372,0.005055,0.186036,-0.269442,9.669540,0.133449,0.121783,0.010320,0.590960,-0.386190,10.064971,0.167639,0.334520,-0.011498,1.170320,1.236134,9.882897,0.176422,0.188950,-0.019245,-0.018004,0.856618,9.864662,-0.027726,0.094540,0.007795
38.330000,-0.395371,0.327672,9.831286,0.062916,-0.009965,0.009501,0.150735,-0.194512,9.673124,0.120382,0.117214,-0.013279,0.680494,-0.329105,10.055655,0.157858,0.361675,0.000145,1.077953,1.264778,9.845088,0.190800,0.182461,-0.012660,-0.067564,0.881005,9.831463,-0.024654,0.123434,0.008476
38.340000,-0.430908,0.451341,9.898999,0.062192,-0.010754,-0.009140,0.147767,-0.262099,9.873970,0.115633,0.099294,-0.001670,0.637156,-0.366590,10.024298,0.139276,0.346384,-0.015416,1.067134,1.273258,9.926794,0.193625,0.199083,-0.008964,-0.152774,0.916589,9.753123,-0.038658,0.134495,-0.004703
38.350000,-0.510125,0.336839,9.810881,0.073571,-0.016240,0.004885,0.197151,-0.259181,9.708275,0.110491,0.098068,-0.005956,0.721470,-0.323545,9.975210,0.131213,0.334177,-0.009501,1.063918,1.288579,9.831671,0.193609,0.189711,-0.013789,-0.208132,0.999107,9.811518,-0.032014,0.143989,-0.012467
38.360000,-0.575556,0.495148,9.836550,0.081958,-0.024042,0.001979,0.165650,-0.221641,9.784247,0.115979,0.083822,-0.008724,0.883366,-0.487067,10.024754,0.130558,0.315957,-0.018207,1.038944,1.101563,9.843213,0.195383,0.197734,-0.021504,-0.247862,1.101883,9.742231,-0.022565,0.164004,-0.000724
38.370000,-0.571964,0.419695,9.785786,0.098343,-0.035320,0.001227,0.167175,-0.289424,9.766838,0.113762,0.087008,-0.006460,0.968029,-0.503241,10.091906,0.102743,0.320221,-0.011518,1.084116,1.144655,9.881231,0.207345,0.189247,-0.015279,-0.376890,1.142264,9.726350,-0.014115,0.176042,-0.002557
38.380000,-0.861553,0.480502,9.775039,0.102054,-0.018003,-0.005986,0.225610,-0.224640,9.822912,0.103401,0.071517,0.000791,1.066002,-0.444584,10.041655,0.080162,0.294862,-0.001156,1.124291,1.215568,9.853481,0.197186,0.193885,-0.022526,-0.276149,1.226455,9.780707,-0.018137,0.201402,-0.003587
38.390000,-0.797547,0.302876,9.858099,0.088100,-0.015042,0.005493,0.166145,-0.193277,9.756032,0.094684,0.066685,-0.005127,1.123293,-0.539103,10.204338,0.081428,0.266579,-0.013129,1.254695,1.235731,9.777073,0.205981,0.191575,-0.029817,-0.431634,1.227723,9.840932,0.002723,0.218210,-0.004696
38.400000,-0.865388,0.235292,9.716127,0.088122,0.006661,0.000678,0.078237,-0.383620,9.717618,0.107605,0.055296,0.000486,1.085784,-0.437338,10.107733,0.072085,0.240349,-0.010244,1.138819,1.149376,9.762461,0.213515,0.191097,-0.040124,-0.468196,1.208279,9.763731,0.015323,0.222911,-0.000977
38.410000,-0.958974,0.186756,9.640036,0.080375,0.016241,-0.003787,0.093647,-0.295691,9.842443,0.109200,0.043852,0.005419,1.118709,-0.412643,10.086950,0.080521,0.233650,-0.000296,1.216777,1.117369,9.836064,0.197412,0.186482,-0.018333,-0.503962,1.223455,9.711042,-0.003134,0.243539,-0.010267
38.420000,-1.041413,0.093523,9.589314,0.074499,0.032133,0.000432,0.065129,-0.244057,9.845135,0.099862,0.046350,-0.008141,1.172641,-0.277095,9.930506,0.073364,0.210205,0.010925,1.086986,1.131521,9.847033,0.193389,0.171544,-0.017906,-0.433470,1.263224,9.717854,0.016995,0.255161,-0.017532
38.430000,-1.094173,0.159396,9.568158,0.063208,0.038409,-0.004792,0.111847,-0.209454,9.799385,0.068425,0.049044,-0.006917,1.081122,-0.229021,9.943856,0.072909,0.190303,0.005737,1.040384,1.057658,9.905974,0.184700,0.188041,-0.016557,-0.429569,1.152307,9.682675,0.003033,0.266085,-0.013643
38.440000,-1.019619,0.062040,9.506289,0.057432,0.065984,-0.001586,0.006365,-0.313952,9.797460,0.090063,0.058750,0.001815,1.164827,-0.175243,9.866088,0.082937,0.160368,-0.001299,1.112417,0.994915,9.968092,0.189914,0.173235,-0.018359,-0.543027,1.029006,9.728331,0.001703,0.280143,-0.001688
38.450000,-1.140162,0.127403,9.582500,0.061627,0.076167,0.000958,-0.083522,-0.266578,9.757247,0.061327,0.055165,0.006673,1.166642,-0.179257,10.002291,0.074186,0.143252,-0.014105,1.085527,0.974324,9.912526,0.171052,0.163341,-0.026677,-0.448007,0.882397,9.689705,-0.011892,0.290375,-0.017781
38.460000,-1.124529,0.156150,9.538694,0.052996,0.096762,-0.003472,-0.009973,-0.232463,9.758355,0.056710,0.049883,-0.002613,1.102342,-0.219216,9.870986,0.069123,0.133243,-0.003448,1.304545,0.906316,9.905764,0.153307,0.164709,-0.022449,-0.444646,0.918489,9.729759,-0.029733,0.294323,-0.015287
38.470000,-1.129851,0.024211,9.490715,0.049323,0.118079,-0.002531,-0.040149,-0.259537,9.758412,0.047551,0.061705,0.009445,1.140630,-0.170808,9.920199,0.078820,0.111275,-0.011294,1.454155,0.814243,10.025971,0.145051,0.132772,-0.027880,-0.406310,0.831404,9.655095,-0.036321,0.297347,-0.007340
38.480000,-1.139295,-0.013046,9.549656,0.029106,0.136497,0.003513,0.007556,-0.245277,9.787734,0.048012,0.070894,0.012534,1.045875,-0.291425,9.785477,0.069001,0.097315,-0.004143,1.438898,0.898064,9.891954,0.128471,0.109587,-0.012571,-0.435045,0.673664,9.832846,-0.041882,0.302581,-0.003456
38.490000,-1.184865,-0.184753,9.479664,0.011828,0.144581,-0.001321,-0.007571,-0.255066,9.870047,0.036168,0.061281,0.000216,0.985639,-0.260434,9.868313,0.067280,0.078705,-0.013970,1.571964,0.896254,9.969540,0.092650,0.094592,-0.018370,-0.329604,0.828603,9.678298,-0.045749,0.298664,-0.000887
38.500000,-1.206274,-0.195891,9.452518,-0.010901,0.151529,0.000293,-0.006106,-0.340793,9.755361,0.039128,0.066182,-0.000281,1.122390,-0.226022,9.905621,0.062740,0.062650,-0.001119,1.406557,0.915729,10.000943,0.091366,0.083969,-0.018294,-0.273572,0.945555,9.786056,-0.053448,0.281375,-0.009104
38.510000,-1.242674,-0.264693,9.461097,-0.040543,0.168739,-0.008690,-0.160708,-0.277923,9.846676,0.038171,0.071163,0.011675,0.963752,-0.327836,9.857804,0.048752,0.045830,-0.002869,1.463414,0.770301,9.941478,0.079119,0.065568,-0.027926,-0.168235,0.826552,9.830757,-0.060422,0.252482,-0.015959
38.520000,-1.243784,-0.174341,9.489461,-0.054187,0.190281,-0.002865,-0.093902,-0.342480,9.720610,0.025728,0.052409,0.003708,0.968423,-0.161371,9.730830,0.049295,0.032818,-0.003527,1.288541,0.886281,9.986503,0.055271,0.057701,-0.018059,-0.047685,1.044744,9.799583,-0.060847,0.250426,-0.013789
38.530000,-1.037353,-0.163598,9.353468,-0.069122,0.170849,-0.000669,-0.101213,-0.224695,9.769410,0.016784,0.060700,0.009319,0.953176,-0.160358,9.762163,0.054322,0.028170,-0.003308,1.316875,0.800708,9.968008,0.057775,0.061199,-0.016057,-0.177254,1.078530,9.728272,-0.057919,0.242953,-0.012929
38.540000,-0.926215,-0.133611,9.393165,-0.079269,0.156334,-0.000742,-0.052415,-0.263422,9.733347,0.016326,0.074072,-0.005313,0.818726,-0.163303,9.713026,0.049651,0.011608,-0.009952,1.394781,0.736129,9.900312,0.015635,0.033639,0.000675,-0.072473,1.072732,9.715919,-0.038676,0.218453,-0.004899
38.550000,-0.834319,-0.093113,9.396436,-0.082680,0.157163,-0.000252,-0.070775,-0.252266,9.642170,0.018707,0.055593,-0.012281,0.886611,-0.323126,9.733474,0.047458,0.011650,-0.002406,1.311195,0.660947,9.936076,0.009256,0.038151,-0.003912,-0.034160,0.975145,9.823569,-0.057657,0.210961,-0.012519
38.560000,-0.788950,-0.026996,9.416788,-0.087005,0.148864,0.004544,-0.029696,-0.369690,9.715577,0.013250,0.049255,-0.001381,0.895588,-0.231487,9.770009,0.045895,0.007794,-0.000715,1.111761,0.710261,9.866805,-0.022082,0.025717,-0.022273,-0.078594,1.122189,9.701465,-0.059135,0.180393,-0.011826
38.570000,-0.793994,0.123640,9.340444,-0.074936,0.158065,0.001370,-0.038653,-0.298973,9.775232,-0.005071,0.066577,0.006480,0.745449,-0.289733,9.829278,0.021968,0.009253,0.003268,1.128170,0.676231,9.818501,-0.039340,0.038490,-0.016561,0.081450,1.007416,9.617387,-0.056591,0.175081,-0.014543
38.580000,-0.828063,0.214280,9.331821,-0.059137,0.139700,-0.013863,0.025266,-0.368635,9.836255,-0.010098,0.047405,0.006739,0.730777,-0.240460,9.665798,0.022077,-0.001419,0.002063,1.048635,0.685743,9.985088,-0.060868,0.043404,-0.005477,0.142990,1.058258,9.768067,-0.056144,0.149823,-0.009066
38.590000,-0.785680,0.245954,9.387030,-0.055132,0.137427,-0.009409,-0.086846,-0.291583,9.778346,-0.022999,0.051821,0.009465,0.572192,-0.407575,9.705650,0.003052,-0.005991,-0.003666,0.886315,0.814137,9.963938,-0.077057,0.037158,-0.011567,0.274890,1.160928,9.773171,-0.043578,0.108896,-0.009989
38.600000,-0.994109,0.402412,9.424130,-0.048444,0.143815,0.004015,-0.050929,-0.344576,9.689849,-0.022268,0.050363,0.007773,0.570409,-0.286111,9.653332,0.005850,0.008250,-0.005609,0.963518,0.834752,9.932394,-0.078622,0.034032,-0.005637,0.260831,1.191761,9.778006,-0.028923,0.089749,-0.006415
