time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz,rope3_mag,rope3_fx,rope3_fy,rope3_fz,rope4_mag,rope4_fx,rope4_fy,rope4_fz
15.550000,8.359893,-2.537879,-1.551357,-7.812827,6.347793,-0.390576,-2.402421,-5.862619,9.155127,2.713190,-3.208081,-8.134074,10.189332,3.482687,1.308140,-9.485892,4.153577,0.008186,0.929814,-4.048157
15.560000,8.389435,-2.487306,-1.370109,-7.894221,6.452122,-0.386723,-2.553957,-5.912498,9.206429,2.971204,-3.285069,-8.070849,10.233858,3.315855,1.402316,-9.579691,4.214229,0.077048,0.864098,-4.123970
15.570000,8.393078,-2.425227,-1.201064,-7.944777,6.494226,-0.407698,-2.697661,-5.893333,9.256621,3.291437,-3.292718,-8.000593,10.263452,3.195237,1.402984,-9.651971,4.339414,0.106152,0.809174,-4.261981
15.580000,8.391845,-2.379080,-1.069621,-7.976149,6.505557,-0.449662,-2.825982,-5.842422,9.225945,3.544885,-3.200768,-7.893475,10.320569,3.159767,1.305845,-9.737802,4.512396,0.086979,0.754725,-4.447982
15.590000,8.428718,-2.380532,-0.992841,-8.024377,6.495231,-0.501743,-2.922622,-5.778802,9.176262,3.680531,-3.061880,-7.828306,10.434808,3.217677,1.138070,-9.860861,4.692614,0.018597,0.684474,-4.642389
15.600000,8.517403,-2.441752,-0.968336,-8.102242,6.462748,-0.550642,-2.972382,-5.712167,9.166337,3.711523,-2.929772,-7.852564,10.585655,3.339797,0.937029,-10.001191,4.811953,-0.086221,0.584339,-4.775563
15.610000,8.626948,-2.543943,-0.971936,-8.185837,6.437270,-0.586411,-2.983220,-5.674060,9.148787,3.654872,-2.804504,-7.904237,10.730123,3.474929,0.732145,-10.125432,4.885191,-0.203096,0.464517,-4.858813
15.620000,8.701245,-2.641387,-0.963233,-8.234496,6.430626,-0.599994,-2.965479,-5.674406,9.111508,3.551903,-2.679781,-7.951248,10.822399,3.568147,0.537702,-10.203113,4.988924,-0.312716,0.350757,-4.966744
15.630000,8.720936,-2.691386,-0.904723,-8.245765,6.407735,-0.580931,-2.915384,-5.676453,9.049219,3.426456,-2.547926,-7.978460,10.845721,3.589972,0.368801,-10.227696,5.169315,-0.407468,0.270376,-5.146133
15.640000,8.733112,-2.685229,-0.782126,-8.273153,6.355194,-0.525918,-2.842674,-5.659603,9.093189,3.329504,-2.450968,-8.098965,10.849151,3.562586,0.261336,-10.244206,5.400896,-0.487002,0.251164,-5.373027
15.650000,8.776904,-2.639326,-0.605878,-8.348708,6.265295,-0.439253,-2.757061,-5.608885,9.095210,3.205432,-2.367051,-8.175887,10.891714,3.536528,0.264173,-10.298185,5.612977,-0.556702,0.316619,-5.576320
15.660000,8.814880,-2.573150,-0.405917,-8.421178,6.098209,-0.330328,-2.646858,-5.483902,9.076201,3.084227,-2.321680,-8.214303,10.989843,3.553768,0.404796,-10.391512,5.741385,-0.626189,0.468279,-5.687891
15.670000,8.799511,-2.514936,-0.227733,-8.429391,5.853429,-0.216160,-2.510160,-5.283465,9.060118,3.012884,-2.319832,-8.223542,11.115603,3.628326,0.650690,-10.486586,5.771792,-0.701593,0.675889,-5.688983
15.680000,8.762425,-2.500617,-0.110848,-8.397304,5.681877,-0.116654,-2.405669,-5.146151,9.049614,3.018810,-2.335174,-8.205442,11.200667,3.741058,0.902805,-10.518762,5.747914,-0.778751,0.894059,-5.624297
15.690000,8.759584,-2.539340,-0.065626,-8.383184,5.741420,-0.039581,-2.392957,-5.218821,9.026105,3.081833,-2.325706,-8.158675,11.243381,3.881724,1.055498,-10.499132,5.737109,-0.844021,1.088246,-5.569360
15.700000,8.780436,-2.592484,-0.074648,-8.388654,5.757320,0.015336,-2.353551,-5.254265,8.996570,3.148871,-2.271719,-8.115552,11.326697,4.066475,1.077156,-10.516538,5.789446,-0.878927,1.244350,-5.585407
15.710000,8.784935,-2.604694,-0.108708,-8.389210,5.738433,0.042794,-2.296125,-5.258858,8.932330,3.145674,-2.176116,-8.071912,11.431008,4.272378,1.015556,-10.553832,5.919763,-0.865483,1.363389,-5.695235
15.720000,8.778687,-2.551909,-0.146200,-8.398317,5.754836,0.042264,-2.257109,-5.293563,8.854854,3.048879,-2.078048,-8.049502,11.484225,4.442022,0.959111,-10.546846,6.119153,-0.795933,1.457184,-5.889578
15.730000,8.789647,-2.448970,-0.185589,-8.439549,5.758147,0.015096,-2.225489,-5.310671,8.826057,2.900280,-2.024568,-8.086334,11.532375,4.549183,0.977494,-10.552020,6.367777,-0.683053,1.545894,-6.139400
15.740000,8.819997,-2.330249,-0.241549,-8.503172,5.757280,-0.034003,-2.209347,-5.316381,8.854398,2.755228,-2.029197,-8.166482,11.615841,4.574039,1.069559,-10.623651,6.603978,-0.559580,1.643893,-6.371579
15.750000,8.860724,-2.236200,-0.330200,-8.567544,5.749697,-0.096765,-2.205620,-5.308944,8.848658,2.633459,-2.061218,-8.192376,11.707078,4.506564,1.185133,-10.739740,6.750884,-0.470121,1.755173,-6.501753
15.760000,8.908446,-2.196997,-0.454252,-8.621327,5.733576,-0.161259,-2.205579,-5.289925,8.877420,2.566628,-2.119375,-8.229778,11.794634,4.395139,1.290363,-10.868814,6.808456,-0.446886,1.885385,-6.526920
15.770000,8.954794,-2.217331,-0.597395,-8.655340,5.708393,-0.213691,-2.198638,-5.263656,8.918143,2.516656,-2.192917,-8.269875,11.865117,4.315916,1.398190,-10.963527,6.857679,-0.485495,2.045472,-6.527488
15.780000,8.992767,-2.280043,-0.732171,-8.668056,5.616510,-0.239630,-2.154623,-5.181251,8.928361,2.428436,-2.282850,-8.282929,11.946335,4.331900,1.550527,-11.024765,6.956081,-0.546496,2.234422,-6.564736
15.790000,9.025556,-2.360951,-0.834792,-8.671199,5.541396,-0.236312,-2.103431,-5.121212,8.956852,2.298183,-2.416546,-8.312873,12.074058,4.436408,1.768102,-11.089408,7.084432,-0.572328,2.425666,-6.631573
15.800000,9.058738,-2.441007,-0.893934,-8.677736,5.532679,-0.208631,-2.066822,-5.127890,8.984903,2.145989,-2.586398,-8.332692,12.176984,4.520711,2.013522,-11.125998,7.201473,-0.513021,2.580285,-6.703742
15.810000,9.101649,-2.514663,-0.909677,-8.699941,5.494478,-0.163770,-2.014503,-5.109231,8.943851,2.008826,-2.738445,-8.273935,12.226536,4.487895,2.234346,-11.151443,7.316317,-0.353081,2.673925,-6.801026
15.820000,9.165276,-2.589915,-0.886355,-8.746942,5.357911,-0.117083,-1.927323,-4.997893,8.909533,1.947407,-2.841703,-8.216575,12.294859,4.338917,2.417111,-11.246996,7.493725,-0.114437,2.706324,-6.987033
15.830000,9.245345,-2.679137,-0.827049,-8.809916,5.191876,-0.087066,-1.832328,-4.857013,8.883641,1.966066,-2.852230,-8.180369,12.371255,4.118375,2.564948,-11.380158,7.763050,0.160978,2.674564,-7.285996
15.840000,9.326240,-2.793147,-0.737918,-8.867500,5.126872,-0.084715,-1.770690,-4.810644,8.842209,2.028136,-2.747553,-8.156119,12.406413,3.892356,2.678965,-11.471347,8.022568,0.413804,2.553073,-7.594220
15.850000,9.396561,-2.937768,-0.636163,-8.902818,5.227359,-0.111937,-1.753101,-4.923352,8.783581,2.091992,-2.550285,-8.140695,12.422546,3.720348,2.758557,-11.526882,8.119558,0.571534,2.344547,-7.752656
15.860000,9.450805,-3.107490,-0.549072,-8.908408,5.275047,-0.159118,-1.693587,-4.993252,8.675233,2.126927,-2.300282,-8.089781,12.438172,3.595544,2.789947,-11.575680,8.072181,0.594102,2.135515,-7.761876
15.870000,9.496866,-3.285421,-0.501490,-8.896347,5.281966,-0.213866,-1.591763,-5.031870,8.528275,2.138918,-2.053114,-7.996326,12.437156,3.464522,2.760299,-11.621561,8.048916,0.495188,2.033213,-7.772122
15.880000,9.547396,-3.445129,-0.498127,-8.890204,5.275979,-0.264348,-1.460138,-5.063010,8.421251,2.163363,-1.862276,-7.922705,12.424697,3.302115,2.680021,-11.674186,8.105735,0.306496,2.071877,-7.830474
15.890000,9.588385,-3.549409,-0.514557,-8.892359,5.272815,-0.304446,-1.315393,-5.097021,8.377099,2.214547,-1.744342,-7.888526,12.426448,3.144656,2.568044,-11.744484,8.162344,0.070043,2.213611,-7.856137
15.900000,9.605167,-3.571420,-0.508453,-8.902004,5.246270,-0.333745,-1.170133,-5.103210,8.330291,2.267682,-1.684402,-7.836718,12.444162,3.059893,2.424162,-11.815992,8.209924,-0.157803,2.409554,-7.846782
15.910000,9.628020,-3.520708,-0.445193,-8.950150,5.225141,-0.361451,-1.052067,-5.105351,8.253008,2.300018,-1.670454,-7.748009,12.470746,3.098298,2.236485,-11.870896,8.334411,-0.336320,2.634297,-7.899986
15.920000,9.688940,-3.426140,-0.315311,-9.057466,5.192736,-0.395604,-0.973184,-5.085363,8.191708,2.319106,-1.700666,-7.670304,12.502720,3.251986,2.009064,-11.904043,8.548236,-0.458219,2.859767,-8.042643
15.930000,9.772528,-3.311677,-0.137163,-9.193274,5.081662,-0.435385,-0.927224,-4.977347,8.168196,2.345638,-1.762548,-7.623046,12.500663,3.445003,1.776655,-11.884529,8.740640,-0.546262,3.036730,-8.177937
15.940000,9.846837,-3.201625,0.050366,-9.311673,4.918587,-0.478503,-0.913330,-4.809299,8.151716,2.399278,-1.826617,-7.573468,12.432399,3.586183,1.603772,-11.795413,8.815473,-0.644530,3.133430,-8.214546
15.950000,9.895793,-3.122683,0.206438,-9.387916,4.773797,-0.521628,-0.929082,-4.653370,8.171200,2.514219,-1.873938,-7.545566,12.413988,3.660447,1.563944,-11.758500,8.797558,-0.786266,3.165509,-8.170580
15.960000,9.929326,-3.096132,0.307881,-9.429246,4.700382,-0.560662,-0.968164,-4.565294,8.162938,2.675350,-1.868563,-7.482282,12.384514,3.652954,1.667897,-11.715385,8.776744,-0.957423,3.167487,-8.129059
15.970000,9.985323,-3.131404,0.357955,-9.474854,4.669661,-0.585706,-1.011306,-4.521056,8.149975,2.864371,-1.804417,-7.413606,12.342532,3.602882,1.890924,-11.652543,8.789144,-1.091378,3.148246,-8.133049
15.980000,10.076133,-3.210143,0.381538,-9.543472,4.632523,-0.588920,-1.037927,-4.476175,8.083104,3.018279,-1.672010,-7.309647,12.311432,3.569610,2.184930,-11.578226,8.825911,-1.105921,3.098886,-8.189661
15.990000,10.156104,-3.282922,0.415401,-9.601891,4.602900,-0.576985,-1.046026,-4.445178,7.934847,3.079003,-1.478479,-7.162098,12.376315,3.622386,2.509172,-11.565273,8.936378,-0.968288,3.031597,-8.350490
16.000000,10.194399,-3.305679,0.498014,-9.630693,4.569183,-0.558838,-1.033914,-4.415445,7.815621,3.060437,-1.262425,-7.079826,12.397118,3.744141,2.785812,-11.485173,9.146092,-0.719268,2.949154,-8.627639
16.010000,10.354779,-3.279389,0.766715,-9.791793,4.463381,-0.524463,-0.954407,-4.328489,7.795602,3.010324,-0.983431,-7.123358,12.782787,4.085749,3.192666,-11.683885,9.622110,-0.449953,2.985387,-9.136192
16.020000,10.534720,-3.190172,1.148644,-9.974154,4.535130,-0.516004,-0.886289,-4.417650,7.834464,2.915497,-0.687344,-7.239217,12.761876,4.344418,3.446953,-11.493913,9.530684,-0.287941,2.855931,-9.088162
16.030000,10.623826,-3.069265,1.474611,-10.063340,4.582360,-0.522870,-0.828141,-4.476473,7.915975,2.779906,-0.461118,-7.397442,12.717096,4.537354,3.524904,-11.345132,9.418064,-0.377843,2.689039,-9.018106
16.040000,10.641832,-2.966388,1.659595,-10.084388,4.574421,-0.539499,-0.795520,-4.472294,7.918110,2.602863,-0.338269,-7.470417,12.686123,4.619191,3.476547,-11.292228,9.478963,-0.689474,2.571956,-9.097275
16.050000,10.627446,-2.902908,1.686744,-10.083185,4.580518,-0.562017,-0.808945,-4.473353,7.865905,2.445008,-0.322881,-7.469280,12.657566,4.575882,3.395564,-11.302453,9.569687,-1.094238,2.531070,-9.163801
16.060000,10.607027,-2.871550,1.588731,-10.086583,4.574182,-0.572192,-0.861482,-4.455736,7.836028,2.364790,-0.381464,-7.460938,12.625838,4.439613,3.365184,-11.330364,9.589741,-1.433191,2.610325,-9.115662
16.070000,10.626445,-2.868302,1.420526,-10.132930,4.560534,-0.558837,-0.943234,-4.426792,7.801833,2.360205,-0.458210,-7.422134,12.598263,4.265682,3.420777,-11.349823,9.604029,-1.619884,2.846790,-9.028241
16.080000,10.680880,-2.887546,1.221142,-10.210391,4.545056,-0.519329,-1.039316,-4.394047,7.754689,2.406692,-0.504422,-7.354495,12.593146,4.101380,3.550669,-11.364804,9.578672,-1.641888,3.174485,-8.886945
16.090000,10.715570,-2.917154,1.003373,-10.261915,4.522633,-0.459863,-1.131383,-4.354619,7.719779,2.470165,-0.501402,-7.296703,12.577783,3.953916,3.702250,-11.351675,9.508844,-1.550853,3.486254,-8.709708
16.100000,10.735770,-2.953881,0.773384,-10.292386,4.452139,-0.391218,-1.193762,-4.271232,7.654303,2.492630,-0.461174,-7.222359,12.542525,3.823439,3.824460,-11.316791,9.520093,-1.429449,3.739129,-8.637578
16.110000,10.788377,-2.996008,0.540884,-10.349902,4.372501,-0.334187,-1.226449,-4.183648,7.553066,2.443412,-0.421289,-7.134498,12.495161,3.710612,3.884470,-11.281458,9.577534,-1.309310,3.890188,-8.653398
16.120000,10.852970,-3.029800,0.321575,-10.416519,4.326307,-0.303557,-1.239406,-4.133843,7.472285,2.336658,-0.421928,-7.084987,12.435655,3.606874,3.874189,-11.252851,9.551006,-1.189175,3.911102,-8.631967
16.130000,10.882509,-3.060970,0.136881,-10.442256,4.272003,-0.299165,-1.224843,-4.081699,7.419029,2.190366,-0.481613,-7.071941,12.383409,3.493722,3.822813,-11.248503,9.516344,-1.090721,3.886946,-8.617586
16.140000,10.888367,-3.137566,-0.002339,-10.426515,4.231494,-0.316990,-1.196499,-4.046412,7.387623,2.026404,-0.592200,-7.079546,12.356562,3.339621,3.773564,-11.282365,9.534740,-1.032499,3.885095,-8.645881
16.150000,10.911520,-3.310360,-0.107105,-10.396697,4.350807,-0.357251,-1.204421,-4.165484,7.456124,1.884794,-0.735716,-7.176354,12.332252,3.113537,3.738127,-11.332110,9.504364,-1.006635,3.870153,-8.622153
16.160000,10.969314,-3.579804,-0.196351,-10.366885,4.353240,-0.384317,-1.181759,-4.172104,7.551418,1.755027,-0.883982,-7.291253,12.289839,2.827312,3.687488,-11.377561,9.481567,-1.000271,3.843987,-8.609492
16.170000,11.028079,-3.875763,-0.272676,-10.320980,4.308621,-0.390730,-1.157160,-4.131892,7.633791,1.631975,-1.024847,-7.386549,12.239833,2.547034,3.575602,-11.425463,9.442676,-0.973035,3.779019,-8.598625
16.180000,11.040617,-4.100044,-0.314351,-10.246270,4.298671,-0.378948,-1.156141,-4.122900,7.695211,1.517352,-1.168425,-7.453100,12.189023,2.349733,3.373352,-11.474821,9.388179,-0.893508,3.682925,-8.589274
16.190000,11.034106,-4.217040,-0.297699,-10.192127,4.353005,-0.354065,-1.185382,-4.173507,7.691176,1.409688,-1.325449,-7.443799,12.155149,2.277334,3.105496,-11.528976,9.294986,-0.761231,3.574175,-8.546494
16.200000,11.049446,-4.266243,-0.226585,-10.190098,4.461263,-0.322579,-1.237575,-4.274017,7.629441,1.320993,-1.499324,-7.363109,12.151792,2.310704,2.835105,-11.588308,9.206759,-0.617027,3.489730,-8.497380
16.210000,11.036673,-4.298966,-0.141323,-10.164008,4.517224,-0.288031,-1.275878,-4.323712,7.574607,1.268313,-1.681059,-7.275994,12.129783,2.380232,2.604240,-11.605346,9.205743,-0.511210,3.447911,-8.520345
16.220000,10.967839,-4.363478,-0.099045,-10.061994,4.516442,-0.261699,-1.290648,-4.320184,7.563516,1.254376,-1.842927,-7.227512,12.068029,2.429768,2.416779,-11.571203,9.196800,-0.459913,3.367747,-8.545635
16.230000,10.959807,-4.505206,-0.129764,-9.990177,4.538405,-0.252813,-1.299961,-4.340888,7.522620,1.255915,-1.931787,-7.161053,12.018758,2.460341,2.249304,-11.547203,9.184621,-0.451975,3.203397,-8.596000
16.240000,10.944782,-4.637363,-0.208502,-9.911591,4.636567,-0.261280,-1.319692,-4.437105,7.375752,1.246688,-1.910911,-7.013980,11.968196,2.496945,2.068149,-11.520666,9.131071,-0.459384,2.933006,-8.634981
16.250000,10.917915,-4.684332,-0.272392,-9.858180,4.771779,-0.277515,-1.344055,-4.570162,7.159916,1.224871,-1.802878,-6.820097,11.844425,2.553033,1.877001,-11.412682,8.998598,-0.475407,2.600772,-8.601438
16.260000,10.882326,-4.614148,-0.265523,-9.852115,4.867156,-0.288872,-1.361760,-4.663837,6.998191,1.213443,-1.671446,-6.686441,11.628200,2.619666,1.733768,-11.195823,8.883975,-0.539557,2.336452,-8.554232
16.270000,10.858973,-4.462892,-0.178888,-9.897874,4.911362,-0.291155,-1.382028,-4.703903,6.900894,1.222342,-1.550160,-6.612505,11.312556,2.654960,1.693516,-10.865409,8.798670,-0.706413,2.232461,-8.481373
16.280000,10.966665,-4.345473,-0.052508,-10.068855,4.964129,-0.293288,-1.430270,-4.744564,6.895489,1.263048,-1.463386,-6.618987,10.944365,2.623687,1.767704,-10.477148,8.668447,-0.995397,2.296802,-8.299148
16.290000,11.071386,-4.275863,0.060660,-10.212194,5.065872,-0.310948,-1.520248,-4.822366,7.034508,1.344858,-1.426450,-6.755805,10.683673,2.546124,1.934940,-10.193828,8.658025,-1.389355,2.520825,-8.165569
16.300000,11.159438,-4.287970,0.125397,-10.301973,5.194234,-0.359472,-1.639905,-4.915441,7.014107,1.398486,-1.377388,-6.733850,10.647234,2.471184,2.156210,-10.129541,8.920446,-1.838044,2.856003,-8.248587
16.310000,11.249480,-4.383641,0.146394,-10.359202,5.317311,-0.448802,-1.765222,-4.995634,6.975702,1.433218,-1.348894,-6.692294,10.636388,2.402596,2.345840,-10.092439,8.692403,-2.074739,2.951024,-7.908526
16.320000,11.350098,-4.530624,0.153596,-10.405507,5.445241,-0.578615,-1.880872,-5.077221,6.949449,1.445567,-1.356719,-6.660667,10.623690,2.390788,2.471052,-10.051907,8.644013,-2.170463,2.956166,-7.827460
16.330000,11.456352,-4.683805,0.173851,-10.453695,5.596650,-0.733895,-1.977885,-5.183808,6.934756,1.438845,-1.414342,-6.634772,10.585125,2.457556,2.518129,-9.983201,8.535636,-2.088024,2.793993,-7.790433
16.340000,11.539827,-4.795680,0.215635,-10.493930,5.752472,-0.882517,-2.043486,-5.304363,6.963535,1.434079,-1.535667,-6.638973,10.471919,2.565329,2.471827,-9.847348,8.398988,-1.915875,2.527357,-7.777203
16.350000,11.588790,-4.840158,0.274435,-10.526044,5.890161,-0.987560,-2.076395,-5.422851,7.040777,1.449646,-1.714345,-6.673236,10.322423,2.650934,2.337322,-9.698551,8.264609,-1.760547,2.238614,-7.758405
16.360000,11.638073,-4.830276,0.342861,-10.582798,6.032944,-1.031788,-2.102710,-5.559716,7.093892,1.481706,-1.904793,-6.670803,10.175896,2.644683,2.127807,-9.593068,8.113339,-1.682339,1.980279,-7.685994
16.370000,11.707972,-4.793411,0.404963,-10.674073,6.214089,-1.024111,-2.155014,-5.737771,7.125792,1.529557,-2.064395,-6.646475,10.030149,2.502693,1.866718,-9.531830,7.940090,-1.682904,1.772907,-7.554446
16.380000,11.761072,-4.747510,0.419590,-10.752112,6.415226,-0.989715,-2.242134,-5.928610,7.124162,1.578706,-2.150809,-6.605709,9.912270,2.248493,1.605229,-9.519486,7.799825,-1.727772,1.615951,-7.432414
16.390000,11.779374,-4.717955,0.323440,-10.788417,6.606531,-0.969456,-2.356094,-6.095508,7.127899,1.623593,-2.157073,-6.596812,9.849176,1.956348,1.402159,-9.550546,7.682426,-1.759353,1.480001,-7.330344
16.400000,11.828425,-4.743712,0.064660,-10.835343,6.812437,-1.010933,-2.492674,-6.258904,7.183652,1.666466,-2.102227,-6.663962,9.751988,1.694103,1.284865,-9.517374,7.513443,-1.730796,1.332838,-7.188860
16.410000,11.964796,-4.833185,-0.360923,-10.939214,7.052456,-1.139252,-2.636331,-6.441195,7.284073,1.703763,-2.003956,-6.792575,9.518015,1.505846,1.244102,-9.315431,7.308314,-1.655470,1.179437,-7.019957
16.420000,12.128588,-4.932500,-0.883924,-11.044988,7.272455,-1.336004,-2.744790,-6.600744,7.409632,1.729930,-1.882665,-6.954535,9.176209,1.403606,1.245519,-8.982282,7.133058,-1.586693,1.046439,-6.875164
16.430000,12.218563,-4.975973,-1.369375,-11.075097,7.436383,-1.556061,-2.795755,-6.712839,7.556715,1.737077,-1.761441,-7.140296,8.817488,1.361693,1.244554,-8.622353,6.981977,-1.564145,0.950752,-6.737768
16.440000,12.243428,-4.963182,-1.700074,-11.062464,7.610676,-1.770495,-2.826265,-6.841050,7.687642,1.701608,-1.650537,-7.313009,8.563518,1.350982,1.216313,-8.368350,6.809886,-1.599186,0.897227,-6.558364
16.450000,12.283898,-4.942052,-1.853590,-11.092090,7.845268,-1.971034,-2.880495,-7.026094,7.748233,1.598696,-1.555943,-7.420129,8.554475,1.365130,1.166417,-8.363906,6.636930,-1.688117,0.888321,-6.356885
16.460000,12.340907,-4.938611,-1.884272,-11.151575,8.071851,-2.146729,-2.959055,-7.196549,7.758026,1.438853,-1.499628,-7.474476,8.562849,1.360746,1.072027,-8.385792,6.516286,-1.812703,0.922813,-6.190679
16.470000,12.360075,-4.961495,-1.872661,-11.164594,8.228003,-2.298521,-3.050796,-7.287625,7.777966,1.265430,-1.508656,-7.524586,8.538234,1.334002,0.951035,-8.379583,6.410946,-1.921691,0.986690,-6.036039
16.480000,12.356211,-5.040465,-1.880881,-11.123486,8.353574,-2.445090,-3.160785,-7.335746,7.817908,1.128083,-1.592531,-7.570400,8.510050,1.294217,0.831409,-8.369869,6.279009,-1.962906,1.067793,-5.867944
16.490000,12.380047,-5.197409,-1.913446,-11.072092,8.480031,-2.578479,-3.277943,-7.383594,7.874724,1.071036,-1.743160,-7.604312,8.430989,1.234458,0.721925,-8.308821,6.172033,-1.925837,1.172293,-5.745509
16.500000,12.421726,-5.399490,-1.919996,-11.020817,8.581594,-2.652423,-3.369218,-7.433490,7.974770,1.115338,-1.940742,-7.654182,8.315200,1.158531,0.626190,-8.210252,6.075517,-1.798849,1.295107,-5.656743
16.510000,12.533730,-5.693318,-1.778925,-11.023427,8.581074,-2.658857,-3.338840,-7.444290,7.761457,1.138147,-2.007924,-7.410336,8.156542,1.019076,0.601280,-8.070262,6.072001,-1.651994,1.485613,-5.650935
16.520000,12.524354,-5.901168,-1.508268,-10.943527,8.681344,-2.628252,-3.287434,-7.592812,7.866043,1.201412,-2.096610,-7.485684,8.013666,0.877791,0.609725,-7.942075,6.044140,-1.460957,1.682953,-5.618265
16.530000,12.453116,-5.954195,-1.249560,-10.865829,8.803465,-2.510944,-3.233610,-7.793583,7.940941,1.252461,-2.150752,-7.540832,7.972088,0.826626,0.593485,-7.906874,6.016825,-1.238480,1.834965,-5.594752
16.540000,12.380272,-5.895720,-1.076356,-10.832963,8.919742,-2.337362,-3.183118,-7.997893,8.008141,1.276912,-2.190968,-7.596017,7.968839,0.882746,0.533954,-7.901775,5.942254,-1.010717,1.897972,-5.539543
16.550000,12.364531,-5.814031,-0.999950,-10.866406,8.989683,-2.155442,-3.126545,-8.148201,8.061697,1.268097,-2.228443,-7.643097,7.941056,1.022263,0.435842,-7.862913,5.871342,-0.826752,1.879875,-5.500473
16.560000,12.332280,-5.726698,-0.978927,-10.878041,9.021108,-2.008731,-3.071916,-8.240675,8.086125,1.227248,-2.267173,-7.664151,7.892981,1.200876,0.322583,-7.794420,5.824858,-0.713084,1.801393,-5.493220
16.570000,12.295519,-5.657694,-0.970676,-10.873273,9.046096,-1.907290,-3.042222,-8.302950,8.117054,1.162206,-2.321910,-7.690551,7.747940,1.358168,0.220221,-7.624793,5.776322,-0.668244,1.683801,-5.484903
