time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz,drone3_est_x,drone3_est_y,drone3_est_z,drone3_est_vx,drone3_est_vy,drone3_est_vz,drone4_est_x,drone4_est_y,drone4_est_z,drone4_est_vx,drone4_est_vy,drone4_est_vz
15.400000,2.850045,-1.292564,2.181140,0.915633,-1.786519,-0.188253,3.154111,-1.147092,3.029305,-0.223875,-0.676517,-0.092545,2.789127,-0.580328,3.084174,-0.240042,-0.689239,-0.082906,2.200113,-0.804354,3.043685,-0.151773,-0.666205,-0.131941,2.188955,-1.430986,3.033416,-0.210105,-0.633512,-0.056962,2.791859,-1.672595,3.023290,-0.226960,-0.733738,-0.099837
15.410000,2.859171,-1.311161,2.179429,0.555376,-2.282079,0.122085,3.152650,-1.149633,3.028984,-0.222088,-0.666816,-0.091315,2.787449,-0.585012,3.086193,-0.238383,-0.684168,-0.077110,2.198967,-0.809243,3.042393,-0.150920,-0.662133,-0.131885,2.187238,-1.434442,3.031431,-0.209222,-0.626899,-0.059842,2.788946,-1.677831,3.021591,-0.228438,-0.728911,-0.101262
15.420000,2.864735,-1.334717,2.180830,0.376600,-2.619305,0.342474,3.151982,-1.155578,3.024549,-0.218522,-0.665154,-0.098481,2.784438,-0.595427,3.074442,-0.239825,-0.692375,-0.099452,2.196102,-0.819438,3.034630,-0.154035,-0.670341,-0.144998,2.182250,-1.446421,3.028763,-0.215872,-0.640014,-0.064052,2.786997,-1.685166,3.024974,-0.227669,-0.729017,-0.092318
15.430000,2.868667,-1.361513,2.184269,0.487678,-2.653956,0.245144,3.151408,-1.160956,3.020345,-0.214822,-0.662230,-0.105033,2.781692,-0.604951,3.063272,-0.240622,-0.698347,-0.120158,2.193474,-0.828762,3.027265,-0.156533,-0.676360,-0.157033,2.177665,-1.457408,3.026236,-0.221447,-0.650549,-0.067893,2.785235,-1.691822,3.028213,-0.226487,-0.727561,-0.083849
15.440000,2.873855,-1.388332,2.186549,0.776871,-2.200945,-0.092553,3.150921,-1.165810,3.016362,-0.211006,-0.658166,-0.111001,2.779194,-0.613646,3.052659,-0.240833,-0.702278,-0.139310,2.191067,-0.837275,3.020283,-0.158466,-0.680380,-0.168045,2.173454,-1.467471,3.023842,-0.226032,-0.658722,-0.071382,2.783647,-1.697848,3.031313,-0.224931,-0.724690,-0.075833
15.450000,2.881971,-1.410233,2.185321,1.020646,-1.326473,-0.512218,3.150513,-1.170176,3.012590,-0.207096,-0.653078,-0.116416,2.776926,-0.621570,3.042579,-0.240511,-0.704349,-0.156987,2.188866,-0.845036,3.013667,-0.159882,-0.682578,-0.178089,2.169592,-1.476676,3.021576,-0.229711,-0.664734,-0.074540,2.782221,-1.703289,3.034281,-0.223041,-0.720542,-0.068252
15.460000,2.892411,-1.423095,2.179865,1.015489,-0.312009,-0.836594,3.150179,-1.174091,3.009021,-0.203107,-0.647070,-0.121310,2.774871,-0.628779,3.033011,-0.239707,-0.704727,-0.173262,2.186856,-0.852097,3.007401,-0.160826,-0.683118,-0.187215,2.166055,-1.485082,3.019433,-0.232560,-0.668773,-0.077384,2.780944,-1.708188,3.037119,-0.220851,-0.715244,-0.061087
15.470000,2.902577,-1.425723,2.171239,0.685267,0.494265,-0.942484,3.149912,-1.177589,3.005646,-0.199055,-0.640241,-0.125709,2.773014,-0.635322,3.023933,-0.238467,-0.703569,-0.188208,2.185024,-0.858509,3.001471,-0.161340,-0.682154,-0.195473,2.162819,-1.492745,3.017407,-0.234649,-0.671013,-0.079932,2.779805,-1.712584,3.039834,-0.218394,-0.708914,-0.054319
15.480000,2.909200,-1.420412,2.161696,0.110598,0.849755,-0.805520,3.149706,-1.180700,3.002457,-0.194955,-0.632682,-0.129641,2.771340,-0.641248,3.015325,-0.236834,-0.701020,-0.201894,2.183357,-0.864317,2.995862,-0.161463,-0.679826,-0.202909,2.159865,-1.499717,3.015494,-0.236045,-0.671616,-0.082199,2.778794,-1.716515,3.042430,-0.215699,-0.701660,-0.047931
15.490000,2.909907,-1.411792,2.153669,-0.522634,0.722514,-0.497993,3.149557,-1.183454,2.999445,-0.190820,-0.624476,-0.133132,2.769837,-0.646601,3.007168,-0.234848,-0.697215,-0.214385,2.181844,-0.869565,2.990559,-0.161231,-0.676266,-0.209570,2.157173,-1.506049,3.013687,-0.236808,-0.670732,-0.084202,2.777902,-1.720016,3.044912,-0.212795,-0.693585,-0.041907
15.500000,2.904233,-1.404685,2.148816,-1.016545,0.284895,-0.148241,3.149459,-1.185879,2.996603,-0.186661,-0.615701,-0.136207,2.768491,-0.651424,2.999441,-0.232546,-0.692277,-0.225745,2.180473,-0.874294,2.985551,-0.160676,-0.671596,-0.215496,2.154722,-1.511785,3.011984,-0.236996,-0.668502,-0.085956,2.777118,-1.723120,3.047283,-0.209707,-0.684782,-0.036230
15.510000,2.893690,-1.402073,2.147481,-1.242290,-0.183703,0.114182,3.149408,-1.187999,2.993922,-0.182491,-0.606429,-0.138889,2.767290,-0.655754,2.992127,-0.229962,-0.686323,-0.236034,2.179234,-0.878543,2.980824,-0.159831,-0.665928,-0.220731,2.152498,-1.516970,3.010378,-0.236662,-0.665055,-0.087474,2.776435,-1.725855,3.049547,-0.206459,-0.675336,-0.030884
15.520000,2.881036,-1.404100,2.148712,-1.173535,-0.423861,0.203883,3.147451,-1.198323,2.999504,-0.182795,-0.616213,-0.124705,2.764876,-0.667130,2.994200,-0.230226,-0.696688,-0.227013,2.174650,-0.885784,2.980248,-0.166689,-0.667264,-0.217411,2.150741,-1.524972,3.007056,-0.235262,-0.668160,-0.092454,2.773779,-1.735502,3.049575,-0.207818,-0.681983,-0.030199
15.530000,2.869205,-1.408504,2.150896,-0.928686,-0.548186,0.345392,3.145673,-1.207779,3.004843,-0.182680,-0.623778,-0.111303,2.762683,-0.677545,2.996219,-0.229975,-0.704608,-0.218287,2.170428,-0.892365,2.979742,-0.172556,-0.667055,-0.214016,2.149159,-1.532261,3.003910,-0.233491,-0.669555,-0.096974,2.771356,-1.744315,3.049607,-0.208609,-0.686560,-0.029519
15.540000,2.859957,-1.413982,2.154475,-0.565902,-0.379753,0.409662,3.144061,-1.216426,3.009949,-0.182188,-0.629313,-0.098648,2.760695,-0.687066,2.998183,-0.229257,-0.710293,-0.209849,2.166545,-0.898335,2.979302,-0.177512,-0.665445,-0.210557,2.147741,-1.538886,3.000933,-0.231387,-0.669394,-0.101058,2.769151,-1.752352,3.049644,-0.208883,-0.689251,-0.028844
15.550000,2.854455,-1.417534,2.158623,-0.151071,0.086874,0.344721,3.142602,-1.224322,3.014830,-0.181353,-0.632994,-0.086709,2.758899,-0.695756,3.000094,-0.228118,-0.713937,-0.201690,2.162977,-0.903736,2.978923,-0.181630,-0.662567,-0.207043,2.146473,-1.544896,2.998118,-0.228985,-0.667822,-0.104730,2.767148,-1.759668,3.049684,-0.208686,-0.690224,-0.028175
15.560000,2.853193,-1.416200,2.162035,0.256134,0.715911,0.175086,3.141287,-1.231519,3.019495,-0.180209,-0.634985,-0.075452,2.757279,-0.703673,3.001952,-0.226598,-0.715724,-0.193804,2.159703,-0.908611,2.978603,-0.184979,-0.658545,-0.203482,2.145344,-1.550334,2.995458,-0.226317,-0.664973,-0.108013,2.765333,-1.766314,3.049728,-0.208063,-0.689637,-0.027513
15.570000,2.856052,-1.408459,2.163691,0.597877,1.300014,-0.024705,3.140104,-1.238066,3.023952,-0.178787,-0.635440,-0.064848,2.755823,-0.710872,3.003760,-0.224737,-0.715820,-0.186182,2.156702,-0.912997,2.978338,-0.187623,-0.653492,-0.199881,2.144344,-1.555242,2.992945,-0.223416,-0.660973,-0.110927,2.763691,-1.772339,3.049775,-0.207054,-0.687635,-0.026857
15.580000,2.862318,-1.394911,2.163342,0.807792,1.638940,-0.167240,3.139043,-1.244011,3.028208,-0.177117,-0.634498,-0.054867,2.754520,-0.717404,3.005517,-0.222570,-0.714383,-0.178817,2.153955,-0.916930,2.978123,-0.189623,-0.647517,-0.196250,2.143463,-1.559658,2.990574,-0.220307,-0.655935,-0.113494,2.762211,-1.777788,3.049825,-0.205698,-0.684355,-0.026209
15.590000,2.870591,-1.378150,2.161618,0.814358,1.606932,-0.187098,3.138096,-1.249396,3.032272,-0.175224,-0.632293,-0.045481,2.753356,-0.723318,3.007225,-0.220129,-0.711557,-0.171703,2.151445,-0.920444,2.977957,-0.191034,-0.640716,-0.192594,2.142692,-1.563620,2.988339,-0.217018,-0.649968,-0.115734,2.760880,-1.782701,3.049878,-0.204030,-0.679921,-0.025568
15.600000,2.878758,-1.361977,2.159791,0.569505,1.196100,-0.063293,3.137254,-1.254261,3.036151,-0.173133,-0.628946,-0.036663,2.752323,-0.728658,3.008885,-0.217446,-0.707478,-0.164832,2.149154,-0.923571,2.977837,-0.191907,-0.633182,-0.188921,2.142023,-1.567159,2.986232,-0.213571,-0.643169,-0.117666,2.759688,-1.787118,3.049933,-0.202081,-0.674450,-0.024936
15.610000,2.884258,-1.350188,2.159310,0.093441,0.527662,0.174533,3.136509,-1.258645,3.039851,-0.170868,-0.624569,-0.028386,2.751410,-0.733465,3.010497,-0.214549,-0.702270,-0.158196,2.147068,-0.926340,2.977758,-0.192290,-0.624997,-0.185236,2.141447,-1.570309,2.984249,-0.209989,-0.635632,-0.119307,2.758624,-1.791076,3.049990,-0.199883,-0.668050,-0.024312
15.620000,2.884805,-1.345266,2.161294,-0.492649,-0.173208,0.452593,3.135538,-1.266890,3.034075,-0.169173,-0.629160,-0.039563,2.749777,-0.741263,3.003912,-0.213373,-0.704050,-0.168379,2.146109,-0.934368,2.975559,-0.190078,-0.629081,-0.185942,2.140693,-1.579957,2.982527,-0.206897,-0.643191,-0.120384,2.758065,-1.796854,3.043633,-0.196576,-0.665977,-0.036752
15.630000,2.879410,-1.347449,2.165884,-0.990142,-0.770345,0.389728,3.134673,-1.274411,3.028582,-0.167275,-0.631985,-0.049935,2.748306,-0.748353,2.997673,-0.211851,-0.704165,-0.177647,2.145258,-0.941688,2.973501,-0.187666,-0.631446,-0.186346,2.140037,-1.588778,2.980910,-0.203650,-0.648679,-0.121224,2.757588,-1.802077,3.037587,-0.193157,-0.662677,-0.048307
15.640000,2.869145,-1.355455,2.169660,-1.174256,-0.957674,0.087094,3.133905,-1.281261,3.023361,-0.165197,-0.633202,-0.059543,2.746985,-0.754787,2.991767,-0.210019,-0.702769,-0.186051,2.144508,-0.948351,2.971577,-0.185078,-0.632247,-0.186469,2.139472,-1.596832,2.979394,-0.200271,-0.652277,-0.121842,2.757186,-1.806786,3.031839,-0.189643,-0.658273,-0.059021
15.650000,2.857303,-1.364991,2.170245,-0.925324,-0.602395,-0.343464,3.133227,-1.287487,3.018401,-0.162960,-0.632957,-0.068424,2.745803,-0.760612,2.986178,-0.207910,-0.700006,-0.193637,2.143851,-0.954404,2.969781,-0.182336,-0.631627,-0.186329,2.138990,-1.604171,2.977974,-0.196779,-0.654152,-0.122253,2.756854,-1.811019,3.026377,-0.186052,-0.652874,-0.068935
15.660000,2.848271,-1.370575,2.166421,-0.313939,0.189660,-0.773761,3.132632,-1.293133,3.013691,-0.160583,-0.631387,-0.076616,2.744750,-0.765872,2.980894,-0.205554,-0.696009,-0.200448,2.143280,-0.959890,2.968107,-0.179459,-0.629720,-0.185944,2.138584,-1.610846,2.976645,-0.193191,-0.654460,-0.122468,2.756584,-1.814810,3.021189,-0.182397,-0.646586,-0.078089
15.670000,2.845577,-1.367955,2.158284,0.403887,1.107324,-1.070768,3.132114,-1.298241,3.009221,-0.158085,-0.628618,-0.084154,2.743815,-0.770607,2.975901,-0.202978,-0.690899,-0.206529,2.142788,-0.964849,2.966549,-0.176468,-0.626648,-0.185331,2.138248,-1.616906,2.975404,-0.189525,-0.653346,-0.122502,2.756373,-1.818192,3.016264,-0.178692,-0.639504,-0.086522
15.680000,2.850074,-1.356126,2.147270,0.898718,1.763726,-1.140811,3.131666,-1.302850,3.004980,-0.155481,-0.624767,-0.091070,2.742991,-0.774857,2.971187,-0.200208,-0.684792,-0.211920,2.142368,-0.969321,2.965101,-0.173377,-0.622526,-0.184506,2.137977,-1.622393,2.974245,-0.185795,-0.650943,-0.122367,2.756215,-1.821197,3.011590,-0.174951,-0.631716,-0.094271
15.690000,2.859313,-1.337970,2.135709,0.942742,1.873170,-0.974169,3.131284,-1.306997,3.000960,-0.152788,-0.619942,-0.097398,2.742269,-0.778658,2.966739,-0.197270,-0.677793,-0.216659,2.142016,-0.973341,2.963758,-0.170205,-0.617460,-0.183484,2.137765,-1.627350,2.973166,-0.182015,-0.647377,-0.122073,2.756106,-1.823852,3.007159,-0.171184,-0.623305,-0.101371
15.700000,2.868686,-1.319122,2.125967,0.546480,1.385687,-0.651668,3.130962,-1.310716,2.997150,-0.150019,-0.614244,-0.103168,2.741640,-0.782043,2.962545,-0.194183,-0.669999,-0.220784,2.141725,-0.976942,2.962515,-0.166963,-0.611549,-0.182280,2.137606,-1.631814,2.972162,-0.178198,-0.642762,-0.121632,2.756041,-1.826185,3.002958,-0.167401,-0.614347,-0.107856
15.710000,2.873867,-1.305551,2.119541,-0.036066,0.503260,-0.310932,3.130694,-1.314038,2.993543,-0.147187,-0.607767,-0.108410,2.741097,-0.785043,2.958594,-0.190969,-0.661501,-0.224331,2.141491,-0.980156,2.961367,-0.163667,-0.604884,-0.180908,2.137497,-1.635823,2.971229,-0.174355,-0.637207,-0.121055,2.756016,-1.828220,2.998979,-0.163613,-0.604910,-0.113758
15.720000,2.873206,-1.301055,2.116518,-0.446021,-0.431628,-0.090514,3.126542,-1.321248,3.001566,-0.153345,-0.610367,-0.089877,2.736484,-0.791975,2.955345,-0.197179,-0.662230,-0.226378,2.134332,-0.987066,2.961534,-0.176350,-0.606863,-0.176886,2.138282,-1.643043,2.972740,-0.168547,-0.639154,-0.115518,2.755326,-1.839823,3.000485,-0.161440,-0.617667,-0.108379
15.730000,2.868573,-1.306043,2.115857,-0.541479,-1.241506,0.274871,3.122719,-1.327813,3.009223,-0.158604,-0.611426,-0.072466,2.732242,-0.798271,2.952295,-0.202394,-0.661481,-0.227978,2.127722,-0.993354,2.961728,-0.187482,-0.607366,-0.172892,2.139047,-1.649611,2.974200,-0.162919,-0.639559,-0.110195,2.754720,-1.850466,3.001939,-0.159125,-0.627925,-0.103213
15.740000,2.863263,-1.319078,2.118881,-0.221052,-1.706789,0.562468,3.119202,-1.333779,3.016529,-0.163038,-0.611085,-0.056125,2.728346,-0.803977,2.949435,-0.206694,-0.659392,-0.229159,2.121624,-0.999063,2.961946,-0.197181,-0.606528,-0.168930,2.139793,-1.655573,2.975613,-0.157465,-0.638564,-0.105079,2.754190,-1.860215,3.003345,-0.156685,-0.635895,-0.098254
15.750000,2.861412,-1.336638,2.124735,0.345071,-1.836558,0.689228,3.115971,-1.339188,3.023497,-0.166714,-0.609474,-0.040804,2.724772,-0.809134,2.946755,-0.210155,-0.656093,-0.229948,2.116004,-1.004235,2.962186,-0.205562,-0.604477,-0.165004,2.140518,-1.660974,2.976978,-0.152182,-0.636302,-0.100163,2.753732,-1.869132,3.004702,-0.154138,-0.641771,-0.093492
15.760000,2.865307,-1.355402,2.131798,0.834614,-1.790322,0.691726,3.113007,-1.344081,3.030141,-0.169694,-0.606714,-0.026456,2.721498,-0.813784,2.944249,-0.212847,-0.651702,-0.230370,2.110829,-1.008909,2.962447,-0.212727,-0.601328,-0.161115,2.141224,-1.665853,2.978297,-0.147065,-0.632894,-0.095440,2.753340,-1.877276,3.006013,-0.151499,-0.645736,-0.088923
15.770000,2.873956,-1.373685,2.138860,0.965216,-1.733724,0.657029,3.110290,-1.348496,3.036472,-0.172036,-0.602918,-0.013035,2.718504,-0.817962,2.941906,-0.214837,-0.646331,-0.230448,2.106068,-1.013121,2.962727,-0.218775,-0.597190,-0.157268,2.141911,-1.670249,2.979572,-0.142109,-0.628454,-0.090903,2.753008,-1.884701,3.007278,-0.148782,-0.647957,-0.084539
15.780000,2.883615,-1.391428,2.145591,0.644546,-1.728063,0.656126,3.107805,-1.352466,3.042503,-0.173794,-0.598190,-0.000497,2.715769,-0.821704,2.939720,-0.216184,-0.640081,-0.230207,2.101695,-1.016905,2.963024,-0.223797,-0.592165,-0.153464,2.142580,-1.674197,2.980804,-0.137310,-0.623087,-0.086547,2.752731,-1.891457,3.008499,-0.146000,-0.648593,-0.080334
15.790000,2.889750,-1.409110,2.152352,0.000507,-1.716016,0.708402,3.105533,-1.356026,3.048246,-0.175019,-0.592626,0.011201,2.713275,-0.825043,2.937683,-0.216946,-0.633047,-0.229668,2.097681,-1.020292,2.963336,-0.227876,-0.586344,-0.149705,2.143229,-1.677731,2.981994,-0.132663,-0.616891,-0.082365,2.752506,-1.897592,3.009677,-0.143165,-0.647788,-0.076301
15.800000,2.889239,-1.426587,2.159666,-0.707431,-1.591513,0.783856,3.103461,-1.359205,3.053713,-0.175758,-0.586316,0.022097,2.711006,-0.828008,2.935788,-0.217175,-0.625317,-0.228851,2.094002,-1.023312,2.963662,-0.231091,-0.579814,-0.145995,2.143861,-1.680880,2.983142,-0.128165,-0.609955,-0.078352,2.752326,-1.903152,3.010814,-0.140288,-0.645678,-0.072435
15.810000,2.881609,-1.442655,2.167734,-1.228774,-1.286701,0.833098,3.101575,-1.362032,3.058915,-0.176054,-0.579342,0.032232,2.708945,-0.830628,2.934028,-0.216921,-0.616972,-0.227776,2.090635,-1.025994,2.964001,-0.233516,-0.572654,-0.142334,2.144475,-1.683674,2.984252,-0.123811,-0.602364,-0.074501,2.752190,-1.908176,3.011911,-0.137379,-0.642388,-0.068730
15.820000,2.868868,-1.455475,2.176264,-1.433895,-0.812633,0.822388,3.099863,-1.371705,3.050960,-0.175943,-0.588254,0.015389,2.703280,-0.840855,2.940451,-0.224950,-0.626290,-0.210070,2.089853,-1.037323,2.964593,-0.229950,-0.585524,-0.138233,2.140302,-1.691653,2.985152,-0.130551,-0.606855,-0.071153,2.751350,-1.914655,3.010731,-0.136153,-0.642514,-0.069731
15.830000,2.854238,-1.463524,2.184351,-1.350508,-0.456680,0.364717,3.098311,-1.380562,3.043382,-0.175467,-0.595086,-0.000345,2.698067,-0.850218,2.946609,-0.231756,-0.633411,-0.193266,2.089175,-1.047719,2.965184,-0.226225,-0.595953,-0.134219,2.136455,-1.698933,2.986023,-0.136389,-0.609637,-0.067933,2.750599,-1.920534,3.009622,-0.134751,-0.641259,-0.070571
15.840000,2.840567,-1.467962,2.187642,-1.125295,-0.152330,-0.232986,3.096907,-1.388660,3.036166,-0.174661,-0.600017,-0.015022,2.693276,-0.858777,2.952510,-0.237437,-0.638522,-0.177325,2.088594,-1.057245,2.965772,-0.222363,-0.604146,-0.130291,2.132912,-1.705563,2.986865,-0.141395,-0.610863,-0.064836,2.749930,-1.925856,3.008579,-0.133192,-0.638755,-0.071257
15.850000,2.829173,-1.469293,2.184894,-0.941422,0.132201,-0.709514,3.095640,-1.396052,3.029297,-0.173558,-0.603213,-0.028693,2.688878,-0.866589,2.958163,-0.242086,-0.641799,-0.162213,2.088102,-1.065963,2.966357,-0.218386,-0.610292,-0.126448,2.129652,-1.711589,2.987680,-0.145636,-0.610674,-0.061859,2.749338,-1.930662,3.007599,-0.131494,-0.635123,-0.071800
15.860000,2.819532,-1.467743,2.177463,-0.931119,0.367400,-0.915473,3.094501,-1.402787,3.022762,-0.172188,-0.604828,-0.041408,2.684845,-0.873706,2.963579,-0.245788,-0.643405,-0.147893,2.087691,-1.073928,2.966939,-0.214313,-0.614568,-0.122691,2.126656,-1.717055,2.988468,-0.149173,-0.609202,-0.058997,2.748816,-1.934990,3.006680,-0.129673,-0.630475,-0.072209
15.870000,2.809848,-1.463882,2.168140,-1.115610,0.468053,-0.831289,3.093480,-1.408912,3.016546,-0.170578,-0.605005,-0.053212,2.681153,-0.880178,2.968764,-0.248623,-0.643492,-0.134332,2.087356,-1.081193,2.967517,-0.210161,-0.617139,-0.119018,2.123905,-1.722001,2.989230,-0.152064,-0.606568,-0.056246,2.748358,-1.938874,3.005819,-0.127745,-0.624915,-0.072492
15.880000,2.798199,-1.459156,2.159833,-1.393142,0.350367,-0.547503,3.092568,-1.414471,3.010638,-0.168754,-0.603877,-0.064151,2.677777,-0.886051,2.973727,-0.250666,-0.642201,-0.121499,2.087089,-1.087807,2.968091,-0.205946,-0.618158,-0.115430,2.121383,-1.726464,2.989966,-0.154364,-0.602887,-0.053604,2.747961,-1.942347,3.005013,-0.125723,-0.618539,-0.072656
15.890000,2.783770,-1.455802,2.154471,-1.580869,0.016210,-0.218687,3.091758,-1.419505,3.005025,-0.166740,-0.601567,-0.074269,2.674696,-0.891367,2.978477,-0.251986,-0.639661,-0.109360,2.086886,-1.093818,2.968659,-0.201684,-0.617765,-0.111924,2.119074,-1.730480,2.990677,-0.156121,-0.598264,-0.051065,2.747619,-1.945441,3.004260,-0.123621,-0.611438,-0.072710
15.900000,2.767624,-1.455938,2.152395,-1.496782,-0.398168,-0.003556,3.091041,-1.424050,2.999694,-0.164558,-0.598191,-0.083606,2.671889,-0.896167,2.983022,-0.252646,-0.635994,-0.097887,2.086740,-1.099267,2.969222,-0.197387,-0.616092,-0.108501,2.116964,-1.734081,2.991365,-0.157383,-0.592795,-0.048627,2.747327,-1.948183,3.003557,-0.121451,-0.603692,-0.072662
15.910000,2.752620,-1.460209,2.152359,-1.048252,-0.661584,-0.006113,3.090410,-1.428143,2.994633,-0.162227,-0.593853,-0.092202,2.669336,-0.900489,2.987369,-0.252707,-0.631313,-0.087051,2.086646,-1.104196,2.969779,-0.193068,-0.613263,-0.105160,2.115037,-1.737299,2.992029,-0.158193,-0.586570,-0.046287,2.747083,-1.950601,3.002902,-0.119223,-0.595379,-0.072517
15.920000,2.742459,-1.466907,2.152122,-0.284585,-0.568601,-0.234896,3.086091,-1.435768,2.991456,-0.168421,-0.597727,-0.096791,2.669472,-0.909140,2.991876,-0.246589,-0.636683,-0.076108,2.086766,-1.112840,2.969723,-0.188357,-0.619030,-0.103135,2.113636,-1.745717,2.996037,-0.157779,-0.592431,-0.037189,2.741047,-1.963739,3.005191,-0.130348,-0.611882,-0.066382
15.930000,2.740150,-1.472430,2.149472,0.499977,-0.186920,-0.550293,3.082116,-1.442721,2.988448,-0.173682,-0.599968,-0.100941,2.669652,-0.917037,2.996183,-0.240513,-0.640198,-0.065795,2.086918,-1.120734,2.969689,-0.183682,-0.622943,-0.101105,2.112367,-1.753406,2.999860,-0.157068,-0.596486,-0.028652,2.735471,-1.975809,3.007385,-0.140162,-0.625551,-0.060568
15.940000,2.745782,-1.473862,2.143605,1.140416,0.417040,-0.838107,3.078462,-1.449050,2.985605,-0.178085,-0.600723,-0.104674,2.669870,-0.924234,3.000297,-0.234488,-0.642024,-0.056084,2.087098,-1.127931,2.969676,-0.179049,-0.625167,-0.099074,2.111223,-1.760420,3.003507,-0.156088,-0.598895,-0.020648,2.730322,-1.986884,3.009485,-0.148769,-0.636621,-0.055061
15.950000,2.757748,-1.469099,2.134891,1.472144,1.015848,-0.987685,3.075107,-1.454799,2.982917,-0.181701,-0.600129,-0.108014,2.670122,-0.930780,3.004226,-0.228522,-0.642313,-0.046949,2.087304,-1.134482,2.969683,-0.174464,-0.625853,-0.097043,2.110194,-1.766805,3.006984,-0.154867,-0.599805,-0.013154,2.725573,-1.997033,3.011496,-0.156260,-0.645308,-0.049849
15.960000,2.772801,-1.458395,2.124791,1.396394,1.350980,-0.944617,3.072031,-1.460009,2.980378,-0.184594,-0.598312,-0.110981,2.670406,-0.936722,3.007976,-0.222623,-0.641208,-0.038363,2.087532,-1.140431,2.969709,-0.169933,-0.625142,-0.095016,2.109272,-1.772606,3.010297,-0.153429,-0.599353,-0.006144,2.721196,-2.006319,3.013420,-0.162724,-0.651815,-0.044919
15.970000,2.786769,-1.444574,2.115270,0.927324,1.274251,-0.728481,3.069213,-1.464719,2.977982,-0.186826,-0.595389,-0.113598,2.670716,-0.942103,3.011554,-0.216796,-0.638839,-0.030300,2.087780,-1.145822,2.969752,-0.165460,-0.623166,-0.092996,2.108448,-1.777866,3.013453,-0.151797,-0.597666,0.000403,2.717167,-2.014803,3.015262,-0.168242,-0.656330,-0.040258
15.980000,2.795723,-1.431834,2.108043,0.203543,0.823185,-0.415114,3.066636,-1.468966,2.975723,-0.188453,-0.591469,-0.115885,2.671050,-0.946963,3.014968,-0.211048,-0.635329,-0.022738,2.088046,-1.150695,2.969810,-0.161050,-0.620046,-0.090984,2.107715,-1.782622,3.016458,-0.149994,-0.594863,0.006510,2.713461,-2.022541,3.017023,-0.172890,-0.659029,-0.035855
15.990000,2.797227,-1.423857,2.104031,-0.543417,0.204406,-0.104014,3.064284,-1.472784,2.973593,-0.189528,-0.586653,-0.117859,2.671406,-0.951341,3.018222,-0.205384,-0.630792,-0.015652,2.088327,-1.155088,2.969884,-0.156705,-0.615894,-0.088983,2.107066,-1.786912,3.019319,-0.148038,-0.591053,0.012199,2.710056,-2.029586,3.018707,-0.176738,-0.660074,-0.031699
16.000000,2.791243,-1.422137,2.103138,-1.059527,-0.291846,0.112739,3.062140,-1.476204,2.971589,-0.190099,-0.581033,-0.119540,2.671780,-0.955272,3.021325,-0.199808,-0.625331,-0.009020,2.088621,-1.159036,2.969971,-0.152430,-0.610816,-0.086994,2.106496,-1.790769,3.022040,-0.145949,-0.586337,0.017489,2.706932,-2.035988,3.020316,-0.179854,-0.659616,-0.027779
16.010000,2.780290,-1.425210,2.104351,-1.160656,-0.408931,0.178344,3.060190,-1.479256,2.969703,-0.190212,-0.574698,-0.120945,2.672170,-0.958788,3.024281,-0.194322,-0.619046,-0.002822,2.088927,-1.162572,2.970071,-0.148226,-0.604908,-0.085021,2.105997,-1.794226,3.024629,-0.143742,-0.580810,0.022400,2.704070,-2.041791,3.021855,-0.182297,-0.657796,-0.024083
