time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z
1.730000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.740000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.750000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.760000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.770000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.780000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.790000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.800000,0.029281,0.003583,-0.009092,0.572643,-0.009981,1.276808,-0.260394,0.522667,1.225664,-0.273900,-0.507697,1.304730
1.810000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.820000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.830000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.840000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.850000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.860000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.870000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.880000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.890000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
1.900000,0.018443,-0.004585,0.184901,0.591343,0.029565,1.248774,-0.290035,0.481438,1.205275,-0.280485,-0.484957,1.219429
