time,wind_vx,wind_vy,wind_vz
18.780000,1.240734,0.353014,0.017134
18.790000,1.237129,0.349365,0.014654
18.800000,1.231723,0.346302,0.018919
18.810000,1.221036,0.348705,0.021244
18.820000,1.224217,0.345371,0.022144
18.830000,1.224863,0.353032,0.014958
18.840000,1.227339,0.346524,0.014171
18.850000,1.230320,0.344270,0.016885
18.860000,1.232569,0.348054,0.009377
18.870000,1.234695,0.349445,0.008192
18.880000,1.233711,0.344851,0.011602
18.890000,1.228926,0.343084,0.008145
18.900000,1.227364,0.343890,0.005492
18.910000,1.233294,0.348410,0.000547
18.920000,1.228042,0.350733,0.002979
18.930000,1.231069,0.345995,-0.010959
18.940000,1.232756,0.349270,-0.012908
18.950000,1.236828,0.345545,-0.003862
18.960000,1.239051,0.354369,-0.003655
18.970000,1.238999,0.351920,-0.005645
18.980000,1.238897,0.347547,-0.005266
18.990000,1.238368,0.347024,-0.004934
19.000000,1.236748,0.348186,-0.003462
19.010000,1.227507,0.356425,-0.001631
19.020000,1.231255,0.359745,-0.013128
19.030000,1.231135,0.355758,-0.011560
19.040000,1.234306,0.359777,-0.008465
19.050000,1.234760,0.366865,-0.014099
19.060000,1.236952,0.363088,-0.017180
19.070000,1.236344,0.368961,-0.020667
19.080000,1.233586,0.367234,-0.020368
19.090000,1.228405,0.366036,-0.027503
19.100000,1.224364,0.365382,-0.029959
19.110000,1.222433,0.371216,-0.033755
19.120000,1.224379,0.375676,-0.035351
19.130000,1.219723,0.371692,-0.029003
19.140000,1.225376,0.371646,-0.022126
19.150000,1.221433,0.368269,-0.023640
19.160000,1.217659,0.361324,-0.023370
19.170000,1.219923,0.364284,-0.030552
19.180000,1.216586,0.368321,-0.037875
19.190000,1.220415,0.363293,-0.037938
19.200000,1.221595,0.360838,-0.028189
19.210000,1.221737,0.361588,-0.025080
19.220000,1.216770,0.371440,-0.022243
19.230000,1.221672,0.368933,-0.021332
19.240000,1.222972,0.372129,-0.025983
19.250000,1.223877,0.363402,-0.023438
19.260000,1.226226,0.355204,-0.023474
19.270000,1.224884,0.367165,-0.020342
